SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2006kf      
IAUC:    2006kf      
RA:        55.46030  deg
DECL:       8.15692  deg
MWEBV: 0.244 (SFD98)
REDSHIFT_HELIO: 0.021299172396 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0208128243685 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0208128243685 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.9840 +- 0.449
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54041.18
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  -37.2582852189
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS: 187
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54080.203  i  NULL   2852.       242.4     18.862  0.085
OBS:  54080.203  h  NULL   2734.       128.5     18.908  0.047
OBS:  54080.207  g  NULL   868.6       93.80     20.153  0.108
OBS:  54081.227  j  NULL   2811.       326.0     18.878  0.116
OBS:  54081.230  i  NULL   2662.       340.7     18.937  0.128
OBS:  54081.234  h  NULL   2782.       128.0     18.889  0.046
OBS:  54081.234  g  NULL   753.0       88.10     20.308  0.117
OBS:  54082.227  j  NULL   3006.       336.7     18.805  0.112
OBS:  54082.230  i  NULL   2737.       339.3     18.907  0.124
OBS:  54082.230  h  NULL   2312.       122.5     19.090  0.053
OBS:  54082.234  g  NULL   701.5       86.98     20.385  0.124
OBS:  54084.203  j  NULL   2582.       222.1     18.970  0.086
OBS:  54084.207  i  NULL   2405.       341.6     19.047  0.142
OBS:  54084.207  h  NULL   2441.       122.1     19.031  0.050
OBS:  54084.211  g  NULL   729.8       92.68     20.342  0.127
OBS:  54086.199  i  NULL   2186.       330.0     19.151  0.151
OBS:  54086.199  h  NULL   2428.       138.4     19.037  0.057
OBS:  54086.203  g  NULL   648.6       85.62     20.470  0.132
OBS:  54089.359  j  NULL   1309.       163.6     19.708  0.125
OBS:  54089.363  i  NULL   1519.       142.8     19.546  0.094
OBS:  54089.363  h  NULL   1939.       137.7     19.281  0.071
OBS:  54094.285  i  NULL   1106.       113.9     19.891  0.103
OBS:  54094.289  h  NULL   2097.       130.0     19.196  0.062
OBS:      54036.3     t      md      8945.40    152.072    17.6210    0.0170000
OBS:      54038.3     t      md      10129.8    141.817    17.4860    0.0140000
OBS:      54039.2     t      md      10139.1    141.948    17.4850    0.0140000
OBS:      54042.2     t      md      9162.21    183.244    17.5950    0.0200000
OBS:      54048.3     t      md      4533.15    163.194    18.3590    0.0360000
OBS:      54052.3     t      md      2418.80    106.427    19.0410    0.0440000
OBS:      54056.2     t      md      1249.68    103.724    19.7580    0.0830000
OBS:      54060.2     t      md      789.224    62.3487    20.2570    0.0790000
OBS:      54065.2     t      md      476.431    56.2189    20.8050    0.118000
OBS:      54068.2     t      md      448.745    56.5419    20.8700    0.126000
OBS:      54069.2     t      md      445.451    70.3813    20.8780    0.158000
OBS:      54080.2     t      md      297.851    74.1650    21.3150    0.249000
OBS:      54084.1     t      md      255.153    73.7391    21.4830    0.289000
OBS:      54036.3     u      md      14859.4    104.016    17.0700    0.00700000
OBS:      54038.3     u      md      17362.0    121.534    16.9010    0.00700000
OBS:      54039.2     u      md      18382.3    128.676    16.8390    0.00700000
OBS:      54042.2     u      md      18620.9    167.588    16.8250    0.00900000
OBS:      54048.3     u      md      12450.9    112.058    17.2620    0.00900000
OBS:      54052.3     u      md      7454.18    67.0876    17.8190    0.00900000
OBS:      54056.2     u      md      4317.18    43.1718    18.4120    0.0100000
OBS:      54060.2     u      md      2718.94    38.0652    18.9140    0.0140000
OBS:      54065.2     u      md      1712.38    39.3847    19.4160    0.0230000
OBS:      54068.2     u      md      1442.78    59.1540    19.6020    0.0410000
OBS:      54069.2     u      md      1420.37    49.7128    19.6190    0.0350000
OBS:      54075.2     u      md      1235.95    113.707    19.7700    0.0920000
OBS:      54080.2     u      md      899.498    48.5729    20.1150    0.0540000
OBS:      54084.1     u      md      866.961    33.8115    20.1550    0.0390000
OBS:      54087.2     u      md      806.863    30.6608    20.2330    0.0380000
OBS:      54091.2     u      md      836.373    33.4549    20.1940    0.0400000
OBS:      54096.1     u      md      750.930    54.0670    20.3110    0.0720000
OBS:      54102.1     u      md      814.330    122.149    20.2230    0.150000
OBS:      54119.1     u      md      449.573    22.0291    20.8680    0.0490000
OBS:      54127.1     u      md      351.237    61.8177    21.1360    0.176000
OBS:     54036.3     x     md     16888.9     118.222     16.9310     0.00700000
OBS:     54038.3     x     md     20248.8     141.742     16.7340     0.00700000
OBS:     54039.2     x     md     21183.6     148.285     16.6850     0.00700000
OBS:     54042.2     x     md     22407.8     201.671     16.6240     0.00900000
OBS:     54048.3     x     md     19125.0     133.875     16.7960     0.00700000
OBS:     54052.3     x     md     14723.1     103.062     17.0800     0.00700000
OBS:     54056.2     x     md     10834.3     86.6742     17.4130     0.00800000
OBS:     54060.2     x     md     8158.30     73.4247     17.7210     0.00900000
OBS:     54065.2     x     md     5370.32     64.4439     18.1750     0.0120000
OBS:     54068.2     x     md     4361.15     74.1395     18.4010     0.0170000
OBS:     54069.2     x     md     4014.21     68.2416     18.4910     0.0170000
OBS:     54075.2     x     md     3090.30     101.980     18.7750     0.0330000
OBS:     54080.2     x     md     2706.45     62.2483     18.9190     0.0230000
OBS:     54084.1     x     md     2468.31     41.9613     19.0190     0.0170000
OBS:     54087.2     x     md     2222.29     37.7789     19.1330     0.0170000
OBS:     54091.2     x     md     1998.94     43.9767     19.2480     0.0220000
OBS:     54096.1     x     md     1773.37     56.7479     19.3780     0.0320000
OBS:     54102.1     x     md     1509.39     147.920     19.5530     0.0980000
OBS:     54119.1     x     md     1016.72     28.4681     19.9820     0.0280000
OBS:     54127.1     x     md     791.407     47.4844     20.2540     0.0600000
OBS:      54036.3     y      md      16703.2    116.922    16.9430    0.00700000
OBS:      54038.3     y      md      19934.3    119.606    16.7510    0.00600000
OBS:      54039.2     y      md      20739.6    145.177    16.7080    0.00700000
OBS:      54042.2     y      md      21301.0    149.107    16.6790    0.00700000
OBS:      54048.3     y      md      15689.2    109.824    17.0110    0.00700000
OBS:      54052.3     y      md      10934.5    76.5417    17.4030    0.00700000
OBS:      54056.2     y      md      6899.22    55.1938    17.9030    0.00800000
OBS:      54060.2     y      md      4297.34    38.6761    18.4170    0.00900000
OBS:      54065.2     y      md      2701.47    32.4177    18.9210    0.0120000
OBS:      54068.2     y      md      2173.70    34.7792    19.1570    0.0160000
OBS:      54069.2     y      md      2024.88    52.6470    19.2340    0.0260000
OBS:      54075.2     y      md      1668.78    75.0953    19.4440    0.0450000
OBS:      54080.2     y      md      1516.35    45.4906    19.5480    0.0300000
OBS:      54084.1     y      md      1304.97    24.7944    19.7110    0.0190000
OBS:      54087.2     y      md      1222.36    22.0025    19.7820    0.0180000
OBS:      54091.2     y      md      1128.24    29.3342    19.8690    0.0260000
OBS:      54096.1     y      md      994.489    47.7355    20.0060    0.0480000
OBS:      54102.1     y      md      867.761    91.9827    20.1540    0.106000
OBS:      54119.1     y      md      714.496    15.0044    20.3650    0.0210000
OBS:      54123.2     y      md      654.033    14.3887    20.4610    0.0220000
OBS:      54036.3     z      md      19606.5    137.246    16.7690    0.00700000
OBS:      54038.3     z      md      22993.2    160.953    16.5960    0.00700000
OBS:      54039.2     z      md      23878.1    143.269    16.5550    0.00600000
OBS:      54042.2     z      md      25142.0    175.994    16.4990    0.00700000
OBS:      54048.3     z      md      19934.3    119.606    16.7510    0.00600000
OBS:      54052.3     z      md      15559.7    124.477    17.0200    0.00800000
OBS:      54056.2     z      md      13753.1    82.5186    17.1540    0.00600000
OBS:      54060.2     z      md      12089.3    108.803    17.2940    0.00900000
OBS:      54065.2     z      md      8402.34    84.0234    17.6890    0.0100000
OBS:      54068.2     z      md      6510.29    71.6132    17.9660    0.0110000
OBS:      54069.2     z      md      6047.84    72.5741    18.0460    0.0120000
OBS:      54075.2     z      md      4528.97    67.9346    18.3600    0.0150000
OBS:      54080.2     z      md      3691.47    59.0636    18.5820    0.0160000
OBS:      54084.1     z      md      3188.60    44.6404    18.7410    0.0140000
OBS:      54087.2     z      md      2908.04    37.8045    18.8410    0.0130000
OBS:      54091.2     z      md      2530.46    45.5483    18.9920    0.0180000
OBS:      54096.1     z      md      2195.84    57.0918    19.1460    0.0260000
OBS:      54102.1     z      md      1733.01    124.776    19.4030    0.0720000
OBS:      54119.1     z      md      1051.96    27.3510    19.9450    0.0260000
OBS:      54123.2     z      md      920.450    36.8180    20.0900    0.0400000
OBS:      54127.1     z      md      705.992    47.3015    20.3780    0.0670000
OBS:      54036.3     A      md      17701.1    123.908    16.8800    0.00700000
OBS:      54038.3     A      md      19266.4    173.397    16.7880    0.00900000
OBS:      54039.2     A      md      18862.5    150.900    16.8110    0.00800000
OBS:      54042.2     A      md      17060.8    153.547    16.9200    0.00900000
OBS:      54048.3     A      md      11770.6    105.936    17.3230    0.00900000
OBS:      54052.3     A      md      9427.58    84.8482    17.5640    0.00900000
OBS:      54056.2     A      md      10529.3    94.7638    17.4440    0.00900000
OBS:      54060.2     A      md      11025.6    110.256    17.3940    0.0100000
OBS:      54065.2     A      md      9341.15    121.435    17.5740    0.0130000
OBS:      54068.2     A      md      7171.34    93.2274    17.8610    0.0130000
OBS:      54069.2     A      md      6522.28    78.2674    17.9640    0.0120000
OBS:      54075.2     A      md      4621.69    92.4337    18.3380    0.0200000
OBS:      54080.2     A      md      3551.40    78.1308    18.6240    0.0220000
OBS:      54084.1     A      md      3093.14    58.7697    18.7740    0.0190000
OBS:      54087.2     A      md      2659.50    53.1900    18.9380    0.0200000
OBS:      54091.2     A      md      2255.28    54.1266    19.1170    0.0240000
OBS:      54096.1     A      md      1794.73    64.6104    19.3650    0.0360000
OBS:      54102.1     A      md      1614.36    138.835    19.4800    0.0860000
OBS:      54119.1     A      md      800.203    40.0101    20.2420    0.0500000
OBS:      54127.1     A      md      667.422    73.4164    20.4390    0.110000
END:
