SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2006et      
IAUC:    2006et      
RA:        10.69075  deg
DECL:     -23.55828  deg
MWEBV: 0.019 (SFD98)
REDSHIFT_HELIO: 0.0225830532684 +- 0.000 (Hel)
REDSHIFT_CMB: 0.021604731679 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.021604731679 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.9450 +- 3.211
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53994.441
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  187.69829807
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS: 184
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54011.277  i  NULL  0.2535E+05   633.8     16.490  0.025
OBS:  54011.281  h  NULL  0.2403E+05   480.6     16.548  0.020
OBS:  54012.281  j  NULL  0.1507E+05   406.8     17.055  0.027
OBS:  54012.285  i  NULL  0.2471E+05   617.7     16.518  0.025
OBS:  54012.285  h  NULL  0.2344E+05   515.7     16.575  0.022
OBS:  54016.297  h  NULL  0.2012E+05   663.9     16.741  0.033
OBS:  54016.316  h  NULL  0.1962E+05   706.5     16.768  0.036
OBS:  54020.301  j  NULL  0.1895E+05   739.0     16.806  0.039
OBS:  54020.301  i  NULL  0.2055E+05   698.7     16.718  0.034
OBS:  54020.305  h  NULL  0.1632E+05   375.4     16.968  0.023
OBS:  54020.309  g  NULL   6042.       332.3     18.047  0.055
OBS:  54021.281  j  NULL  0.1783E+05   481.5     16.872  0.027
OBS:  54021.285  i  NULL  0.2128E+05   532.0     16.680  0.025
OBS:  54021.285  h  NULL  0.1559E+05   342.9     17.018  0.022
OBS:  54021.289  g  NULL   5592.       201.3     18.131  0.036
OBS:  54030.270  j  NULL  0.1385E+05   346.4     17.146  0.025
OBS:  54030.270  i  NULL  0.1383E+05   345.7     17.148  0.025
OBS:  54030.273  h  NULL  0.1045E+05   292.7     17.452  0.028
OBS:  54030.277  g  NULL   3006.       150.3     18.805  0.050
OBS:  54052.230  j  NULL   4916.       309.7     18.271  0.063
OBS:  54052.230  i  NULL   6433.       244.4     17.979  0.038
OBS:  54052.234  h  NULL   4902.       186.3     18.274  0.038
OBS:  54052.238  g  NULL   1672.       147.1     19.442  0.088
OBS:  54066.199  j  NULL   3203.       176.2     18.736  0.055
OBS:  54066.199  i  NULL   4270.       166.5     18.424  0.039
OBS:  54066.203  h  NULL   2660.       188.8     18.938  0.071
OBS:  54095.105  i  NULL   2158.       127.3     19.165  0.059
OBS:  54095.109  h  NULL   2136.       160.2     19.176  0.075
OBS:      53986.2     t      md      16443.7    345.319    16.9600    0.0210000
OBS:      53991.2     t      md      22366.6    424.966    16.6260    0.0190000
OBS:      53994.2     t      md      21597.3    302.363    16.6640    0.0140000
OBS:      53998.2     t      md      15703.6    235.554    17.0100    0.0150000
OBS:      54001.1     t      md      12508.3    200.134    17.2570    0.0160000
OBS:      54003.1     t      md      10646.3    191.634    17.4320    0.0180000
OBS:      54007.2     t      md      6373.82    133.850    17.9890    0.0210000
OBS:      54008.1     t      md      5921.07    118.421    18.0690    0.0200000
OBS:      54012.0     t      md      3268.89    173.251    18.7140    0.0530000
OBS:      54013.1     t      md      3081.77    206.479    18.7780    0.0670000
OBS:      54017.3     t      md      2333.46    256.680    19.0800    0.110000
OBS:      54023.2     t      md      1241.65    40.9746    19.7650    0.0330000
OBS:      54024.1     t      md      1115.83    31.2434    19.8810    0.0280000
OBS:      54025.2     t      md      1049.06    78.6795    19.9480    0.0750000
OBS:      54029.2     t      md      862.185    61.2151    20.1610    0.0710000
OBS:      54039.2     t      md      769.131    86.9118    20.2850    0.113000
OBS:      54046.1     t      md      715.813    107.372    20.3630    0.150000
OBS:      54052.1     t      md      445.041    64.9760    20.8790    0.146000
OBS:      54060.0     t      md      426.973    47.8210    20.9240    0.112000
OBS:      54066.1     t      md      373.938    52.7253    21.0680    0.141000
OBS:      54076.1     t      md      249.115    78.9694    21.5090    0.317000
OBS:      53986.2     u      md      27014.7    243.132    16.4210    0.00900000
OBS:      53988.1     u      md      32033.2    256.265    16.2360    0.00800000
OBS:      53991.2     u      md      37914.1    189.570    16.0530    0.00500000
OBS:      53994.2     u      md      38547.8    269.835    16.0350    0.00700000
OBS:      53998.2     u      md      33946.9    203.681    16.1730    0.00600000
OBS:      54001.1     u      md      29160.9    233.287    16.3380    0.00800000
OBS:      54003.1     u      md      25941.8    207.534    16.4650    0.00800000
OBS:      54007.2     u      md      18967.1    170.703    16.8050    0.00900000
OBS:      54008.1     u      md      17410.0    139.280    16.8980    0.00800000
OBS:      54012.0     u      md      12122.7    157.595    17.2910    0.0130000
OBS:      54013.1     u      md      10824.3    129.892    17.4140    0.0120000
OBS:      54017.3     u      md      7502.40    157.550    17.8120    0.0210000
OBS:      54023.2     u      md      4664.45    51.3089    18.3280    0.0110000
OBS:      54024.1     u      md      4483.32    40.3499    18.3710    0.00900000
OBS:      54025.2     u      md      4176.38    58.4693    18.4480    0.0140000
OBS:      54029.2     u      md      3274.92    45.8488    18.7120    0.0140000
OBS:      54039.2     u      md      2365.92    56.7821    19.0650    0.0240000
OBS:      54044.1     u      md      2348.55    178.490    19.0730    0.0760000
OBS:      54046.1     u      md      2085.45    52.1363    19.2020    0.0250000
OBS:      54052.1     u      md      1894.96    41.6891    19.3060    0.0220000
OBS:      54060.0     u      md      1745.82    41.8997    19.3950    0.0240000
OBS:      54066.1     u      md      1615.85    42.0120    19.4790    0.0260000
OBS:      54091.1     u      md      1277.62    39.6061    19.7340    0.0310000
OBS:      54099.0     u      md      947.109    122.177    20.0590    0.129000
OBS:     53986.2     x     md     29950.2     239.602     16.3090     0.00800000
OBS:     53988.1     x     md     35514.0     248.598     16.1240     0.00700000
OBS:     53991.2     x     md     42854.8     257.129     15.9200     0.00600000
OBS:     53994.2     x     md     44545.1     267.271     15.8780     0.00600000
OBS:     53998.2     x     md     43331.2     216.656     15.9080     0.00500000
OBS:     54001.1     x     md     39445.7     394.457     16.0100     0.0100000
OBS:     54003.1     x     md     37187.8     260.314     16.0740     0.00700000
OBS:     54007.2     x     md     30535.1     244.281     16.2880     0.00800000
OBS:     54012.0     x     md     23184.6     185.477     16.5870     0.00800000
OBS:     54013.1     x     md     22059.7     176.478     16.6410     0.00800000
OBS:     54017.3     x     md     18827.8     282.417     16.8130     0.0150000
OBS:     54023.2     x     md     12554.5     175.763     17.2530     0.0140000
OBS:     54024.1     x     md     13025.7     52.1027     17.2130     0.00400000
OBS:     54025.2     x     md     12280.0     110.520     17.2770     0.00900000
OBS:     54029.2     x     md     9709.58     87.3862     17.5320     0.00900000
OBS:     54039.2     x     md     6303.77     88.2528     18.0010     0.0140000
OBS:     54044.1     x     md     5618.24     185.402     18.1260     0.0330000
OBS:     54046.1     x     md     5455.06     81.8259     18.1580     0.0150000
OBS:     54052.1     x     md     4738.05     66.3327     18.3110     0.0140000
OBS:     54060.0     x     md     4029.03     60.4354     18.4870     0.0150000
OBS:     54066.1     x     md     3502.68     63.0482     18.6390     0.0180000
OBS:     54076.1     x     md     2878.73     57.5745     18.8520     0.0200000
OBS:     54091.1     x     md     2108.63     48.4984     19.1900     0.0230000
OBS:      53983.1     y      md      17997.0    197.967    16.8620    0.0110000
OBS:      53986.2     y      md      29703.0    207.921    16.3180    0.00700000
OBS:      53991.2     y      md      42266.9    211.334    15.9350    0.00500000
OBS:      53994.2     y      md      43411.0    260.466    15.9060    0.00600000
OBS:      53998.2     y      md      39228.3    196.142    16.0160    0.00500000
OBS:      54001.1     y      md      35546.8    213.281    16.1230    0.00600000
OBS:      54003.1     y      md      32151.4    192.908    16.2320    0.00600000
OBS:      54007.2     y      md      24934.5    199.476    16.5080    0.00800000
OBS:      54008.1     y      md      22845.5    182.764    16.6030    0.00800000
OBS:      54012.0     y      md      17092.3    136.738    16.9180    0.00800000
OBS:      54013.1     y      md      15473.9    123.791    17.0260    0.00800000
OBS:      54017.3     y      md      11344.9    260.932    17.3630    0.0230000
OBS:      54023.2     y      md      6835.97    82.0316    17.9130    0.0120000
OBS:      54024.1     y      md      6842.26    41.0536    17.9120    0.00600000
OBS:      54029.2     y      md      5058.25    50.5825    18.2400    0.0100000
OBS:      54033.2     y      md      4195.65    83.9131    18.4430    0.0200000
OBS:      54039.2     y      md      3493.01    52.3952    18.6420    0.0150000
OBS:      54044.1     y      md      3366.67    158.233    18.6820    0.0470000
OBS:      54046.1     y      md      3033.89    48.5423    18.7950    0.0160000
OBS:      54052.1     y      md      2818.38    39.4574    18.8750    0.0140000
OBS:      54060.0     y      md      2568.03    38.5204    18.9760    0.0150000
OBS:      54066.1     y      md      2333.46    37.3353    19.0800    0.0160000
OBS:      54076.1     y      md      2097.01    33.5522    19.1960    0.0160000
OBS:      54091.1     y      md      1702.94    30.6529    19.4220    0.0180000
OBS:      54099.0     y      md      1503.84    61.6573    19.5570    0.0410000
OBS:      53983.1     z      md      18399.3    257.590    16.8380    0.0140000
OBS:      53986.2     z      md      30060.8    240.486    16.3050    0.00800000
OBS:      53988.1     z      md      36008.1    216.049    16.1090    0.00600000
OBS:      53991.2     z      md      43171.8    302.203    15.9120    0.00700000
OBS:      53994.2     z      md      46946.1    328.623    15.8210    0.00700000
OBS:      53998.2     z      md      46216.8    184.867    15.8380    0.00400000
OBS:      54001.1     z      md      42540.2    255.241    15.9280    0.00600000
OBS:      54003.1     z      md      39445.7    236.674    16.0100    0.00600000
OBS:      54007.2     z      md      30761.0    246.088    16.2800    0.00800000
OBS:      54012.0     z      md      25870.2    155.221    16.4680    0.00600000
OBS:      54013.1     z      md      25234.8    151.409    16.4950    0.00600000
OBS:      54017.3     z      md      24010.4    384.167    16.5490    0.0160000
OBS:      54023.2     z      md      19355.3    212.908    16.7830    0.0110000
OBS:      54024.1     z      md      20549.4    123.297    16.7180    0.00600000
OBS:      54029.2     z      md      15602.7    109.219    17.0170    0.00700000
OBS:      54033.2     z      md      12257.5    134.832    17.2790    0.0110000
OBS:      54039.2     z      md      9656.06    86.9046    17.5380    0.00900000
OBS:      54044.1     z      md      8511.39    144.694    17.6750    0.0170000
OBS:      54046.1     z      md      7863.21    86.4954    17.7610    0.0110000
OBS:      54052.1     z      md      6613.03    79.3563    17.9490    0.0120000
OBS:      54060.0     z      md      5415.02    70.3952    18.1660    0.0130000
OBS:      54066.1     z      md      4558.27    59.2575    18.3530    0.0130000
OBS:      54076.1     z      md      3564.51    53.4676    18.6200    0.0150000
OBS:      54091.1     z      md      2398.83    43.1790    19.0500    0.0180000
OBS:      53986.2     A      md      24277.3    242.773    16.5370    0.0100000
OBS:      53988.1     A      md      28628.6    229.029    16.3580    0.00800000
OBS:      53991.2     A      md      29867.6    238.941    16.3120    0.00800000
OBS:      53994.2     A      md      28183.8    197.287    16.3750    0.00700000
OBS:      53998.2     A      md      25703.9    154.224    16.4750    0.00600000
OBS:      54001.1     A      md      23637.4    236.374    16.5660    0.0100000
OBS:      54003.1     A      md      21086.3    168.690    16.6900    0.00800000
OBS:      54007.2     A      md      16398.4    163.984    16.9630    0.0100000
OBS:      54012.0     A      md      15631.5    140.683    17.0150    0.00900000
OBS:      54013.1     A      md      15761.6    157.616    17.0060    0.0100000
OBS:      54017.3     A      md      17378.0    278.048    16.9000    0.0160000
OBS:      54023.2     A      md      16323.0    228.522    16.9680    0.0140000
OBS:      54024.1     A      md      18046.8    108.281    16.8590    0.00600000
OBS:      54029.2     A      md      14996.9    134.972    17.0600    0.00900000
OBS:      54033.2     A      md      11727.4    140.728    17.3270    0.0120000
OBS:      54039.2     A      md      8542.80    119.599    17.6710    0.0140000
OBS:      54044.1     A      md      7965.26    183.201    17.7470    0.0230000
OBS:      54046.1     A      md      6613.03    85.9693    17.9490    0.0130000
OBS:      54052.1     A      md      5445.03    92.5655    18.1600    0.0170000
OBS:      54060.0     A      md      4070.05    81.4011    18.4760    0.0200000
OBS:      54066.1     A      md      3489.80    59.3266    18.6430    0.0170000
OBS:      54076.1     A      md      2475.14    54.4531    19.0160    0.0220000
OBS:      54091.1     A      md      1653.48    59.5254    19.4540    0.0360000
END:
