SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2006qo      
IAUC:    2006qo      
RA:       120.03509  deg
DECL:      56.36868  deg
MWEBV: 0.040 (SFD98)
REDSHIFT_HELIO: 0.0285209138666 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0288509558886 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0288509558886 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 9.48100 +- 0.029
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54083.031
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  26.3962112556
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  104
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54148.152  i  NULL   2410.       91.58     19.045  0.038
OBS:  54148.156  h  NULL   1690.       103.1     19.430  0.061
OBS:  54148.160  g  NULL   693.1       82.48     20.398  0.119
OBS:  54149.152  j  NULL   1486.       178.3     19.570  0.120
OBS:  54149.156  i  NULL   2403.       175.4     19.048  0.073
OBS:  54149.156  h  NULL   1603.       205.1     19.488  0.128
OBS:  54153.152  j  NULL   1455.       97.47     19.593  0.067
OBS:  54153.152  i  NULL   2068.       93.07     19.211  0.045
OBS:  54153.156  h  NULL   1208.       101.5     19.795  0.084
END: 
