SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2006ac      
IAUC:    2006ac      
RA:       190.43706  deg
DECL:      35.06887  deg
MWEBV: 0.016 (SFD98)
REDSHIFT_HELIO: 0.0231077750223 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0239493455738 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0239493455738 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.9840 +- 0.098
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53781.852
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  -136.237078792
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  145
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53803.473  h  NULL  0.1384E+05   249.2     17.147  0.018
OBS:  53803.477  i  NULL  0.1664E+05   399.4     16.947  0.024
OBS:  53803.477  j  NULL  0.1243E+05   310.7     17.264  0.025
OBS:  53803.484  f  NULL   3611.       260.0     18.606  0.072
OBS:  53803.488  f  NULL   3771.       263.9     18.559  0.070
OBS:  53808.320  i  NULL  0.1306E+05   300.4     17.210  0.023
OBS:  53808.324  j  NULL  0.1239E+05   347.0     17.267  0.028
OBS:  53808.324  h  NULL   8143.       358.3     17.723  0.044
OBS:  53808.332  g  NULL   2346.       405.9     19.074  0.173
OBS:  53811.398  h  NULL   7579.       227.4     17.801  0.030
OBS:  53812.492  i  NULL  0.1006E+05   322.1     17.493  0.032
OBS:  53812.496  j  NULL   8662.       268.5     17.656  0.031
OBS:  53812.496  h  NULL   6874.       343.7     17.907  0.050
OBS:  53812.508  g  NULL   2312.       173.4     19.090  0.075
OBS:  53813.434  h  NULL   6868.       199.2     17.908  0.029
OBS:  53813.445  g  NULL   2080.       131.0     19.205  0.063
OBS:  53818.316  h  NULL   5415.       232.9     18.166  0.043
OBS:  53818.320  i  NULL   7489.       232.1     17.814  0.031
OBS:  53818.320  j  NULL   6177.       228.6     18.023  0.037
OBS:  53818.324  g  NULL   1925.       134.7     19.289  0.070
OBS:  53818.324  f  NULL   1788.       509.6     19.369  0.285
OBS:  53827.445  i  NULL   5258.       157.7     18.198  0.030
OBS:  53827.449  j  NULL   3988.       131.6     18.498  0.033
OBS:  53827.449  h  NULL   4223.       135.1     18.436  0.032
OBS:  53827.453  f  NULL   1643.       509.3     19.461  0.310
OBS:  53827.457  g  NULL   1475.       123.9     19.578  0.084
OBS:  53828.422  i  NULL   5030.       221.3     18.246  0.044
OBS:  53828.430  f  NULL   1379.       380.6     19.651  0.276
OBS:  53829.426  i  NULL   4459.       120.4     18.377  0.027
OBS:  53829.426  j  NULL   3668.       121.0     18.589  0.033
OBS:  53829.430  h  NULL   3791.       98.58     18.553  0.026
OBS:  53829.434  f  NULL   1177.       280.1     19.823  0.238
OBS:  53829.438  g  NULL   1634.       147.0     19.467  0.090
OBS:  53832.367  h  NULL   3905.       132.8     18.521  0.034
OBS:  53832.371  i  NULL   4708.       136.5     18.318  0.029
OBS:  53832.371  j  NULL   3436.       137.4     18.660  0.040
OBS:  53832.375  g  NULL   1305.       163.1     19.711  0.125
OBS:  53832.379  f  NULL   1121.       233.2     19.876  0.208
OBS:  53832.383  f  NULL   1108.       187.2     19.889  0.169
OBS:  53834.297  i  NULL   3977.       127.3     18.501  0.032
OBS:  53834.301  j  NULL   3215.       128.6     18.732  0.040
OBS:  53834.301  h  NULL   3404.       146.4     18.670  0.043
OBS:  53834.309  f  NULL   1226.       354.2     19.779  0.289
OBS:  53837.238  i  NULL   3417.       126.4     18.666  0.037
OBS:  53837.242  j  NULL   2549.       127.5     18.984  0.050
OBS:  53837.242  h  NULL   3317.       165.9     18.698  0.050
OBS:  53840.293  i  NULL   3726.       219.8     18.572  0.059
OBS:  53840.293  j  NULL   2204.       196.1     19.142  0.089
OBS:  53840.297  h  NULL   2976.       288.6     18.816  0.097
OBS:  53845.250  i  NULL   3136.       122.3     18.759  0.039
OBS:  53845.254  j  NULL   1798.       134.9     19.363  0.075
OBS:  53845.254  h  NULL   2787.       105.9     18.887  0.038
OBS:  53845.258  f  NULL   1151.       248.7     19.847  0.216
OBS:  53845.266  g  NULL   1197.       155.6     19.805  0.130
OBS:  53857.406  h  NULL   2036.       112.0     19.228  0.055
OBS:  53857.406  i  NULL   2057.       113.1     19.217  0.055
OBS:  53857.410  j  NULL   1406.       300.9     19.630  0.214
OBS:  53857.414  g  NULL   966.5       252.3     20.037  0.261
OBS:  53858.301  i  NULL   2070.       89.02     19.210  0.043
OBS:  53858.305  j  NULL   1074.       213.8     19.922  0.199
OBS:  53858.309  h  NULL   2082.       112.4     19.204  0.054
OBS:  53858.309  g  NULL   1198.       313.8     19.804  0.262
OBS:  53859.313  i  NULL   1932.       102.4     19.285  0.053
OBS:  53859.313  j  NULL   1198.       155.7     19.804  0.130
OBS:  53859.316  h  NULL   2076.       118.3     19.207  0.057
OBS:  53859.320  g  NULL   1138.       290.1     19.860  0.255
OBS:  53860.184  j  NULL   1163.       152.4     19.836  0.131
OBS:  53860.184  h  NULL   2030.       103.6     19.231  0.051
OBS:  53860.188  g  NULL   963.8       275.7     20.040  0.286
OBS:  53862.234  i  NULL   1778.       149.4     19.375  0.084
OBS:  53862.238  h  NULL   1700.       426.6     19.424  0.251
OBS:  53862.242  g  NULL   1193.       305.5     19.808  0.256
OBS:  53866.281  i  NULL   1881.       338.6     19.314  0.180
OBS:  53866.285  j  NULL   979.0       144.9     20.023  0.148
OBS:  53866.289  g  NULL   948.0       268.3     20.058  0.283
OBS:  53867.230  i  NULL   1570.       248.1     19.510  0.158
END: 
