SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2006ef      
IAUC:    2006ef      
RA:        31.08137  deg
DECL:      -8.72847  deg
MWEBV: 0.023 (SFD98)
REDSHIFT_HELIO: 0.0176827246588 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0168199967593 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0168199967593 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.5640 +- 0.102
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53969.297
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  176.527641333
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS: 124
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54008.391  i  NULL  0.1021E+05   1532.     17.477  0.150
OBS:  54008.395  h  NULL   8694.       834.6     17.652  0.096
OBS:  54008.395  g  NULL   3269.       817.2     18.714  0.250
OBS:  54009.355  j  NULL   7551.       1344.     17.805  0.178
OBS:  54009.359  i  NULL   9836.       1515.     17.518  0.154
OBS:  54009.363  h  NULL   8426.       817.3     17.686  0.097
OBS:  54009.363  g  NULL   3436.       828.0     18.660  0.241
OBS:  54011.297  j  NULL   7015.       1256.     17.885  0.179
OBS:  54011.301  i  NULL   9454.       1324.     17.561  0.140
OBS:  54011.301  h  NULL   7635.       923.8     17.793  0.121
OBS:  54011.305  g  NULL   2662.       705.4     18.937  0.265
OBS:  54012.340  j  NULL   6798.       1203.     17.919  0.177
OBS:  54012.340  i  NULL   9120.       1322.     17.600  0.145
OBS:  54012.344  h  NULL   6950.       834.0     17.895  0.120
OBS:  54012.348  g  NULL   2344.       541.5     19.075  0.231
OBS:  54018.387  j  NULL   5360.       959.5     18.177  0.179
OBS:  54018.387  i  NULL   7635.       1130.     17.793  0.148
OBS:  54018.391  h  NULL   6026.       867.7     18.050  0.144
OBS:  54018.395  g  NULL   1770.       456.7     19.380  0.258
OBS:  54018.398  j  NULL   5511.       980.9     18.147  0.178
OBS:  54018.398  i  NULL   8009.       1185.     17.741  0.148
OBS:  54018.406  g  NULL   1957.       510.8     19.271  0.261
OBS:  54020.375  j  NULL   5385.       1023.     18.172  0.190
OBS:  54020.379  i  NULL   6830.       1100.     17.914  0.161
OBS:  54020.379  h  NULL   6374.       1198.     17.989  0.188
OBS:  54020.383  g  NULL   2093.       592.4     19.198  0.283
OBS:  54021.352  j  NULL   5733.       905.8     18.104  0.158
OBS:  54021.352  i  NULL   7593.       1063.     17.799  0.140
OBS:  54021.355  h  NULL   6200.       886.6     18.019  0.143
OBS:  54041.301  j  NULL   2482.       702.4     19.013  0.283
OBS:  54041.305  i  NULL   3601.       911.0     18.609  0.253
OBS:  54041.309  h  NULL   3487.       1029.     18.644  0.295
OBS:  54041.309  g  NULL   1623.       542.2     19.474  0.334
OBS:  54046.258  j  NULL   2911.       870.3     18.840  0.299
OBS:  54046.258  i  NULL   3284.       1028.     18.709  0.313
OBS:  54046.262  h  NULL   4673.       1594.     18.326  0.341
OBS:      53979.4     t      md      13109.9    235.979    17.2060    0.0180000
OBS:      53981.3     t      md      9935.74    198.715    17.5070    0.0200000
OBS:      53998.3     t      md      1494.17    86.6619    19.5640    0.0580000
OBS:      54001.3     t      md      1302.57    42.9847    19.7130    0.0330000
OBS:      54003.3     t      md      1154.52    46.1807    19.8440    0.0400000
OBS:      54008.3     t      md      1061.70    40.3445    19.9350    0.0380000
OBS:      54014.2     t      md      974.541    107.199    20.0280    0.110000
OBS:      54036.2     t      md      612.068    34.2758    20.5330    0.0560000
OBS:      54040.2     t      md      558.213    59.1706    20.6330    0.106000
OBS:      53979.4     u      md      32749.2    392.990    16.2120    0.0120000
OBS:      53981.3     u      md      26085.6    260.856    16.4590    0.0100000
OBS:      53986.3     u      md      13957.2    307.059    17.1380    0.0220000
OBS:      53998.3     u      md      4541.51    81.7471    18.3570    0.0180000
OBS:      54001.3     u      md      3901.22    62.4195    18.5220    0.0160000
OBS:      54003.3     u      md      3554.68    63.9842    18.6230    0.0180000
OBS:      54008.3     u      md      3159.37    56.8686    18.7510    0.0180000
OBS:      54014.2     u      md      2934.95    111.528    18.8310    0.0380000
OBS:      54036.2     u      md      2077.78    41.5557    19.2060    0.0200000
OBS:      54040.2     u      md      1955.24    56.7020    19.2720    0.0290000
OBS:     53979.4     x     md     44586.1     267.517     15.8770     0.00600000
OBS:     53981.3     x     md     40031.3     320.251     15.9940     0.00800000
OBS:     53986.3     x     md     29621.1     266.590     16.3210     0.00900000
OBS:     53998.3     x     md     12167.5     109.507     17.2870     0.00900000
OBS:     54001.3     x     md     10337.1     93.0342     17.4640     0.00900000
OBS:     54003.3     x     md     9462.38     104.086     17.5600     0.0110000
OBS:     54008.3     x     md     7892.24     86.8146     17.7570     0.0110000
OBS:     54014.2     x     md     6867.52     116.748     17.9080     0.0170000
OBS:     54036.2     x     md     3876.15     50.3899     18.5290     0.0130000
OBS:     54040.2     x     md     3604.13     57.6660     18.6080     0.0160000
OBS:      53979.4     y      md      40813.2    244.879    15.9730    0.00600000
OBS:      53981.3     y      md      33604.7    235.233    16.1840    0.00700000
OBS:      53986.3     y      md      20304.8    182.744    16.7310    0.00900000
OBS:      53998.3     y      md      6534.32    52.2745    17.9620    0.00800000
OBS:      54001.3     y      md      5592.42    50.3318    18.1310    0.00900000
OBS:      54003.3     y      md      5180.84    51.8084    18.2140    0.0100000
OBS:      54008.3     y      md      4508.17    45.0817    18.3650    0.0100000
OBS:      54014.2     y      md      3988.41    79.7683    18.4980    0.0200000
OBS:      54036.2     y      md      2892.01    34.7041    18.8470    0.0120000
OBS:      54040.2     y      md      2777.15    38.8801    18.8910    0.0140000
OBS:      53979.4     z      md      38904.5    194.523    16.0250    0.00500000
OBS:      53981.3     z      md      34898.0    244.286    16.1430    0.00700000
OBS:      53986.3     z      md      31535.5    252.284    16.2530    0.00800000
OBS:      53998.3     z      md      17538.8    105.233    16.8900    0.00600000
OBS:      54001.3     z      md      14588.1    131.293    17.0900    0.00900000
OBS:      54003.3     z      md      13109.9    117.989    17.2060    0.00900000
OBS:      54008.3     z      md      10904.4    98.1392    17.4060    0.00900000
OBS:      54014.2     z      md      8590.13    171.803    17.6650    0.0200000
OBS:      54036.2     z      md      4425.88    39.8329    18.3850    0.00900000
OBS:      54040.2     z      md      4021.61    52.2809    18.4890    0.0130000
OBS:      53979.4     A      md      18569.5    129.987    16.8280    0.00700000
OBS:      53981.3     A      md      17490.4    157.414    16.8930    0.00900000
OBS:      53986.3     A      md      20155.8    161.246    16.7390    0.00800000
OBS:      53998.3     A      md      16188.3    129.506    16.9770    0.00800000
OBS:      54001.3     A      md      12977.8    116.800    17.2170    0.00900000
OBS:      54003.3     A      md      11566.5    138.798    17.3420    0.0120000
OBS:      54008.3     A      md      8986.70    89.8670    17.6160    0.0100000
OBS:      54014.2     A      md      7027.49    119.467    17.8830    0.0170000
OBS:      54036.2     A      md      3090.30    52.5351    18.7750    0.0170000
OBS:      54040.2     A      md      2701.47    62.1338    18.9210    0.0230000
END:
