SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2006te      
IAUC:    2006te      
RA:       122.92901  deg
DECL:      41.55467  deg
MWEBV: 0.046 (SFD98)
REDSHIFT_HELIO: 0.03154781761 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0320968218148 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0320968218148 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.5760 +- 0.076
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54097.164
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  247.981409369
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:   94
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54150.340  j  NULL   2172.       149.9     19.158  0.069
OBS:  54150.340  i  NULL   2927.       96.59     18.834  0.033
OBS:  54150.344  h  NULL   2124.       112.6     19.182  0.053
OBS:  54152.230  j  NULL   1962.       121.7     19.268  0.062
OBS:  54152.234  i  NULL   2669.       96.10     18.934  0.036
OBS:  54152.238  h  NULL   2019.       119.1     19.237  0.059
OBS:  54153.207  j  NULL   2038.       130.4     19.227  0.064
OBS:  54153.207  i  NULL   2711.       113.9     18.917  0.042
OBS:  54153.211  h  NULL   2032.       107.7     19.230  0.053
OBS:  54160.301  j  NULL   1923.       369.2     19.290  0.192
OBS:  54160.305  h  NULL   1567.       343.3     19.512  0.219
OBS:  54160.309  g  NULL   1280.       378.9     19.732  0.296
OBS:  54161.309  i  NULL   1925.       254.1     19.289  0.132
OBS:  54161.316  g  NULL   917.1       303.5     20.094  0.331
OBS:  54162.160  j  NULL   1635.       291.1     19.466  0.178
OBS:  54162.160  i  NULL   1964.       261.3     19.267  0.133
OBS:  54162.164  h  NULL   1567.       291.5     19.512  0.186
OBS:  54162.168  g  NULL   1502.       515.3     19.558  0.343
OBS:  54162.227  j  NULL   1678.       187.9     19.438  0.112
OBS:  54162.230  i  NULL   1820.       269.3     19.350  0.148
OBS:  54163.195  h  NULL   1557.       451.6     19.519  0.290
OBS:  54166.156  j  NULL   1292.       279.0     19.722  0.216
OBS:  54166.160  i  NULL   1964.       178.8     19.267  0.091
OBS:  54166.160  h  NULL   1372.       160.5     19.657  0.117
OBS:  54166.262  i  NULL   1871.       187.1     19.320  0.100
OBS:  54166.266  h  NULL   1594.       192.8     19.494  0.121
OBS:  54168.336  j  NULL   1123.       220.1     19.874  0.196
OBS:  54168.336  i  NULL   1709.       167.5     19.418  0.098
OBS:  54168.340  h  NULL   1670.       128.6     19.443  0.077
END: 
