SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2005hc      
IAUC:    2005hc      
RA:        29.19979  deg
DECL:      -0.21373  deg
MWEBV: 0.032 (SFD98)
REDSHIFT_HELIO: 0.0458946471671 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0449722185731 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0449722185731 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.6100 +- 0.161
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53668.305
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  298.445299528
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS: 239
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:      53713.0     u      md      649.830    30.5420    20.4680    0.0470000
OBS:      53722.1     u      md      556.161    33.3696    20.6370    0.0600000
OBS:      53726.1     u      md      534.072    20.8288    20.6810    0.0390000
OBS:      53730.1     u      md      503.500    21.1470    20.7450    0.0420000
OBS:      53737.1     u      md      434.911    16.0917    20.9040    0.0370000
OBS:      53739.1     u      md      454.151    19.9826    20.8570    0.0440000
OBS:      53740.1     u      md      406.631    22.3647    20.9770    0.0550000
OBS:      53746.1     u      md      346.418    62.0088    21.1510    0.179000
OBS:      53751.1     u      md      356.780    78.1348    21.1190    0.219000
OBS:     53662.2     v     md     9576.34     105.340     17.5470     0.0110000
OBS:     53663.2     v     md     10000.0     90.0000     17.5000     0.00900000
OBS:     53665.1     v     md     10814.3     75.7004     17.4150     0.00700000
OBS:     53666.2     v     md     11005.3     88.0421     17.3960     0.00800000
OBS:     53669.1     v     md     11025.6     77.1789     17.3940     0.00700000
OBS:     53671.2     v     md     10834.3     75.8400     17.4130     0.00700000
OBS:     53673.2     v     md     10442.4     104.424     17.4530     0.0100000
OBS:     53675.2     v     md     9754.38     97.5438     17.5270     0.0100000
OBS:     53682.2     v     md     6817.10     109.074     17.9160     0.0160000
OBS:     53684.2     v     md     6292.16     69.2138     18.0030     0.0110000
OBS:     53687.2     v     md     5445.03     70.7854     18.1600     0.0130000
OBS:     53690.2     v     md     4487.45     94.2365     18.3700     0.0210000
OBS:     53695.2     v     md     3496.23     52.4434     18.6410     0.0150000
OBS:     53699.1     v     md     2818.38     42.2757     18.8750     0.0150000
OBS:     53703.2     v     md     2234.60     35.7536     19.1270     0.0160000
OBS:     53713.0     v     md     1479.11     32.5404     19.5750     0.0220000
OBS:     53722.1     w     md     1212.27     36.3681     19.7910     0.0300000
OBS:     53726.1     w     md     1120.99     25.7827     19.8760     0.0230000
OBS:     53730.1     x     md     990.832     22.7891     20.0100     0.0230000
OBS:     53737.1     x     md     890.431     25.8225     20.1260     0.0290000
OBS:     53739.1     x     md     842.558     26.1193     20.1860     0.0310000
OBS:     53740.1     x     md     889.610     30.2467     20.1270     0.0340000
OBS:     53746.1     x     md     761.378     49.4895     20.2960     0.0650000
OBS:     53751.1     x     md     671.739     65.8304     20.4320     0.0980000
OBS:     53755.1     x     md     622.301     39.2050     20.5150     0.0630000
OBS:      53662.2     y      md      10597.4    105.974    17.4370    0.0100000
OBS:      53663.2     y      md      11168.6    78.1805    17.3800    0.00700000
OBS:      53665.1     y      md      11934.4    71.6063    17.3080    0.00600000
OBS:      53666.2     y      md      12246.2    85.7231    17.2800    0.00700000
OBS:      53669.1     y      md      11803.2    59.0160    17.3200    0.00500000
OBS:      53671.2     y      md      11251.2    78.7587    17.3720    0.00700000
