SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2005ki      
IAUC:    2005ki      
RA:       160.11758  deg
DECL:       9.20228  deg
MWEBV: 0.032 (SFD98)
REDSHIFT_HELIO: 0.0194842377221 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0206604059786 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0206604059786 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.9390 +- 0.185
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53705.348
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  -126.95647819
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS: 349
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53714.418  h  NULL  0.3774E+05   566.1     16.058  0.015
OBS:  53714.422  i  NULL  0.3248E+05   1137.     16.221  0.035
OBS:  53714.426  g  NULL  0.3045E+05   1523.     16.291  0.050
OBS:  53714.430  f  NULL  0.3110E+05   2426.     16.268  0.078
OBS:  53729.406  h  NULL  0.1463E+05   234.1     17.087  0.016
OBS:  53729.410  i  NULL  0.1930E+05   694.9     16.786  0.036
OBS:  53729.410  j  NULL  0.1788E+05   733.1     16.869  0.041
OBS:  53729.414  g  NULL   5365.       182.4     18.176  0.034
OBS:  53729.418  f  NULL   3385.       270.8     18.676  0.080
OBS:  53729.418  f  NULL   3414.       269.7     18.667  0.079
OBS:  53730.410  h  NULL  0.1351E+05   283.8     17.173  0.021
OBS:  53730.414  i  NULL  0.1810E+05   705.8     16.856  0.039
OBS:  53730.414  j  NULL  0.1746E+05   838.0     16.895  0.048
OBS:  53730.418  g  NULL   4446.       137.8     18.380  0.031
OBS:  53730.418  f  NULL   4096.       356.4     18.469  0.087
OBS:  53730.422  f  NULL   3287.       358.3     18.708  0.109
OBS:  53731.363  h  NULL  0.1242E+05   211.1     17.265  0.017
OBS:  53731.367  i  NULL  0.1689E+05   591.1     16.931  0.035
OBS:  53731.367  j  NULL  0.1562E+05   562.2     17.016  0.036
OBS:  53731.371  g  NULL   4533.       131.5     18.359  0.029
OBS:  53731.371  f  NULL   3165.       322.9     18.749  0.102
OBS:  53731.375  f  NULL   3236.       317.1     18.725  0.098
OBS:  53737.465  h  NULL   8622.       172.4     17.661  0.020
OBS:  53737.469  i  NULL  0.1092E+05   404.2     17.404  0.037
OBS:  53737.469  j  NULL   9772.       547.3     17.525  0.056
OBS:  53737.473  g  NULL   3467.       114.4     18.650  0.033
OBS:  53737.477  f  NULL   2521.       287.4     18.996  0.114
OBS:  53745.414  h  NULL   6076.       151.9     18.041  0.025
OBS:  53745.418  i  NULL   8009.       336.4     17.741  0.042
OBS:  53745.418  j  NULL   6522.       430.5     17.964  0.066
OBS:  53745.422  g  NULL   2291.       112.3     19.100  0.049
OBS:  53745.430  f  NULL   1759.       255.0     19.387  0.145
OBS:  53764.398  h  NULL   3941.       122.2     18.511  0.031
OBS:  53764.406  g  NULL   2017.       111.0     19.238  0.055
OBS:  53765.332  h  NULL   3637.       130.9     18.598  0.036
OBS:  53765.340  g  NULL   1811.       99.62     19.355  0.055
OBS:  53766.379  h  NULL   3455.       110.6     18.654  0.032
OBS:  53766.383  g  NULL   1723.       106.8     19.409  0.062
OBS:  53766.391  f  NULL   1343.       401.5     19.680  0.299
OBS:  53768.418  h  NULL   3410.       129.6     18.668  0.038
OBS:  53768.422  g  NULL   1988.       109.3     19.254  0.055
OBS:  53768.430  f  NULL   966.5       346.0     20.037  0.358
OBS:  53777.348  h  NULL   2268.       117.9     19.111  0.052
OBS:  53786.383  h  NULL   1966.       110.1     19.266  0.056
OBS:  53786.391  f  NULL   781.3       281.3     20.268  0.360
OBS:  53786.395  g  NULL   1266.       115.2     19.744  0.091
OBS:  53787.363  h  NULL   2114.       103.6     19.187  0.049
OBS:  53787.367  g  NULL   1418.       102.1     19.621  0.072
OBS:  53787.371  f  NULL   821.1       326.8     20.214  0.398
OBS:  53788.324  h  NULL   2004.       126.3     19.245  0.063
OBS:  53788.332  g  NULL   1208.       99.04     19.795  0.082
OBS:  53797.324  h  NULL   1652.       156.9     19.455  0.095
OBS:  53797.332  g  NULL   1030.       123.6     19.968  0.120
OBS:  53800.313  h  NULL   1451.       110.3     19.596  0.076
OBS:  53800.324  g  NULL   1008.       93.77     19.991  0.093
OBS:  53803.363  h  NULL   1413.       172.3     19.625  0.122
OBS:  53803.367  g  NULL   851.9       121.8     20.174  0.143
OBS:  53815.266  h  NULL   993.6       82.47     20.007  0.083
OBS:  53815.266  g  NULL   855.8       101.0     20.169  0.118
OBS:  53817.266  h  NULL   987.2       131.3     20.014  0.133
OBS:      53695.4     t      md      14125.4    522.639    17.1250    0.0370000
OBS:      53702.3     t      md      37601.1    451.213    16.0620    0.0120000
OBS:      53703.3     t      md      37635.7    489.264    16.0610    0.0130000
OBS:      53706.3     t      md      32779.3    426.131    16.2110    0.0130000
OBS:      53707.3     t      md      30619.6    367.436    16.2850    0.0120000
OBS:      53712.3     t      md      19462.6    253.013    16.7770    0.0130000
OBS:      53713.4     t      md      17171.2    274.739    16.9130    0.0160000
OBS:      53716.3     t      md      11471.0    344.129    17.3510    0.0300000
OBS:      53720.3     t      md      6081.35    194.603    18.0400    0.0320000
OBS:      53721.3     t      md      5380.22    166.787    18.1730    0.0310000
OBS:      53728.3     t      md      2423.26    101.777    19.0390    0.0420000
OBS:      53730.3     t      md      1940.89    102.867    19.2800    0.0530000
OBS:      53736.3     t      md      1332.91    73.3099    19.6880    0.0550000
OBS:      53740.3     t      md      1181.41    88.6056    19.8190    0.0750000
OBS:      53741.3     t      md      1080.44    89.6763    19.9160    0.0830000
OBS:      53745.3     t      md      1066.60    88.5275    19.9300    0.0830000
OBS:      53748.3     t      md      1039.44    117.457    19.9580    0.113000
OBS:      53751.3     t      md      1094.46    129.146    19.9020    0.118000
OBS:      53752.3     t      md      1134.49    125.928    19.8630    0.111000
OBS:      53761.3     t      md      702.101    45.6366    20.3840    0.0650000
OBS:      53762.3     t      md      706.643    41.6919    20.3770    0.0590000
OBS:      53763.3     t      md      883.080    95.3726    20.1350    0.108000
OBS:      53764.3     t      md      723.769    45.5975    20.3510    0.0630000
OBS:      53765.3     t      md      708.598    46.7674    20.3740    0.0660000
OBS:      53771.2     t      md      653.432    50.3142    20.4620    0.0770000
OBS:      53772.3     t      md      676.084    50.0302    20.4250    0.0740000
OBS:      53774.2     t      md      502.574    52.2677    20.7470    0.104000
OBS:      53775.1     t      md      565.979    62.8236    20.6180    0.111000
OBS:      53778.2     t      md      518.562    123.936    20.7130    0.239000
OBS:      53783.2     t      md      479.071    86.2328    20.7990    0.180000
OBS:      53784.2     t      md      470.327    81.3666    20.8190    0.173000
OBS:      53695.4     u      md      16248.0    194.976    16.9730    0.0120000
OBS:      53702.3     u      md      51191.7    358.342    15.7270    0.00700000
OBS:      53703.3     u      md      52626.0    421.008    15.6970    0.00800000
OBS:      53707.3     u      md      51144.7    358.013    15.7280    0.00700000
OBS:      53712.3     u      md      38725.8    271.080    16.0300    0.00700000
OBS:      53716.3     u      md      26157.7    209.262    16.4560    0.00800000
OBS:      53720.3     u      md      15878.2    190.538    16.9980    0.0120000
OBS:      53721.3     u      md      13753.1    178.790    17.1540    0.0130000
OBS:      53728.3     u      md      6432.80    102.925    17.9790    0.0160000
OBS:      53730.3     u      md      5238.42    57.6226    18.2020    0.0110000
OBS:      53736.3     u      md      3718.78    40.9066    18.5740    0.0110000
OBS:      53738.3     u      md      3499.45    48.9924    18.6400    0.0140000
OBS:      53740.3     u      md      3299.13    49.4870    18.7040    0.0150000
OBS:      53741.3     u      md      3256.87    45.5961    18.7180    0.0140000
OBS:      53745.3     u      md      2849.70    42.7455    18.8630    0.0150000
OBS:      53748.3     u      md      2676.70    82.9778    18.9310    0.0310000
OBS:      53751.3     u      md      2684.11    118.101    18.9280    0.0440000
OBS:      53752.3     u      md      2434.45    129.026    19.0340    0.0530000
OBS:      53761.3     u      md      2205.97    35.2955    19.1410    0.0160000
OBS:      53762.3     u      md      2079.70    35.3549    19.2050    0.0170000
OBS:      53763.3     u      md      2120.31    53.0078    19.1840    0.0250000
OBS:      53764.3     u      md      2049.27    36.8869    19.2210    0.0180000
OBS:      53765.3     u      md      2075.87    37.3656    19.2070    0.0180000
OBS:      53771.2     u      md      1900.20    32.3035    19.3030    0.0170000
OBS:      53772.3     u      md      1833.16    36.6632    19.3420    0.0200000
OBS:      53774.2     u      md      1813.01    32.6342    19.3540    0.0180000
OBS:      53775.1     u      md      1853.53    48.1918    19.3300    0.0260000
OBS:      53778.2     u      md      1734.60    84.9955    19.4020    0.0490000
OBS:      53783.2     u      md      1564.59    71.9711    19.5140    0.0460000
OBS:      53784.2     u      md      1627.80    61.8562    19.4710    0.0380000
OBS:      53795.2     u      md      1293.00    29.7391    19.7210    0.0230000
OBS:      53798.2     u      md      1217.87    30.4467    19.7860    0.0250000
OBS:      53804.2     u      md      1204.48    55.4061    19.7980    0.0460000
OBS:      53805.2     u      md      1240.51    63.2659    19.7660    0.0510000
OBS:      53818.2     u      md      877.405    28.9543    20.1420    0.0330000
OBS:      53819.2     u      md      853.493    24.7513    20.1720    0.0290000
OBS:      53823.1     u      md      789.224    24.4659    20.2570    0.0310000
OBS:      53831.1     u      md      759.277    40.2417    20.2990    0.0530000
OBS:      53838.1     u      md      538.517    119.551    20.6720    0.222000
OBS:      53840.1     u      md      587.220    75.1641    20.5780    0.128000
OBS:      53846.1     u      md      585.059    26.3277    20.5820    0.0450000
OBS:      53858.0     u      md      445.041    25.8124    20.8790    0.0580000
OBS:      53861.0     u      md      421.891    56.1115    20.9370    0.133000
OBS:     53695.4     v     md     16550.1     148.951     16.9530     0.00900000
OBS:     53702.3     v     md     49659.2     297.955     15.7600     0.00600000
OBS:     53703.3     v     md     51617.9     309.707     15.7180     0.00600000
OBS:     53707.3     v     md     53358.1     320.148     15.6820     0.00600000
OBS:     53712.3     v     md     45081.7     270.490     15.8650     0.00600000
OBS:     53716.3     v     md     34197.9     239.386     16.1650     0.00700000
OBS:     53720.3     w     md     26717.7     267.177     16.4330     0.0100000
OBS:     53721.3     w     md     25444.9     229.004     16.4860     0.00900000
OBS:     53728.3     w     md     15732.6     141.593     17.0080     0.00900000
OBS:     53730.3     x     md     13427.6     174.559     17.1800     0.0130000
OBS:     53736.3     x     md     8994.98     215.880     17.6150     0.0240000
OBS:     53738.3     x     md     8241.39     90.6553     17.7100     0.0110000
OBS:     53740.3     x     md     7670.08     92.0410     17.7880     0.0120000
OBS:     53741.3     x     md     7358.68     88.3042     17.8330     0.0120000
OBS:     53745.3     x     md     6498.30     77.9796     17.9680     0.0120000
OBS:     53748.3     x     md     6103.80     91.5570     18.0360     0.0150000
OBS:     53751.3     x     md     5385.17     129.244     18.1720     0.0240000
OBS:     53752.3     x     md     5659.79     141.495     18.1180     0.0250000
OBS:     53761.3     x     md     4230.58     59.2281     18.4340     0.0140000
OBS:     53762.3     x     md     4187.94     50.2553     18.4450     0.0120000
OBS:     53763.3     x     md     4103.93     77.9748     18.4670     0.0190000
OBS:     53764.3     x     md     4073.80     57.0332     18.4750     0.0140000
OBS:     53765.3     x     md     3908.41     58.6261     18.5200     0.0150000
OBS:     53771.2     x     md     3382.21     50.7331     18.6770     0.0150000
OBS:     53772.3     x     md     3271.90     52.3504     18.7130     0.0160000
OBS:     53774.2     x     md     3076.09     49.2175     18.7800     0.0160000
OBS:     53775.1     x     md     3087.45     58.6616     18.7760     0.0190000
OBS:     53778.2     x     md     2997.78     101.925     18.8080     0.0340000
OBS:     53783.2     x     md     2553.88     79.1702     18.9820     0.0310000
OBS:     53784.2     x     md     2551.53     51.0305     18.9830     0.0200000
OBS:     53795.2     x     md     1949.85     37.0471     19.2750     0.0190000
OBS:     53798.2     x     md     1809.67     43.4321     19.3560     0.0240000
OBS:     53804.2     x     md     1509.39     51.3191     19.5530     0.0340000
OBS:     53805.2     x     md     1564.59     70.4065     19.5140     0.0450000
OBS:     53818.2     x     md     1187.96     30.8868     19.8130     0.0260000
OBS:     53819.2     x     md     1152.39     29.9622     19.8460     0.0260000
OBS:     53823.1     x     md     1112.76     34.4954     19.8840     0.0310000
OBS:     53831.1     x     md     969.170     41.6743     20.0340     0.0430000
OBS:     53838.1     x     md     1019.53     120.305     19.9790     0.118000
OBS:     53840.1     x     md     900.326     72.9264     20.1140     0.0810000
OBS:     53846.1     x     md     774.105     30.9642     20.2780     0.0400000
OBS:     53858.0     x     md     619.441     35.3081     20.5200     0.0570000
OBS:     53861.0     x     md     625.749     56.9431     20.5090     0.0910000
OBS:      53695.4     y      md      18013.6    162.122    16.8610    0.00900000
OBS:      53702.3     y      md      54400.1    326.401    15.6610    0.00600000
OBS:      53703.3     y      md      56286.0    337.716    15.6240    0.00600000
OBS:      53706.3     y      md      58183.5    290.918    15.5880    0.00500000
OBS:      53707.3     y      md      56234.1    337.405    15.6250    0.00600000
OBS:      53712.3     y      md      44998.7    224.994    15.8670    0.00500000
OBS:      53713.4     y      md      41533.6    249.202    15.9540    0.00600000
OBS:      53716.3     y      md      32092.3    192.554    16.2340    0.00600000
OBS:      53720.3     y      md      21958.4    197.625    16.6460    0.00900000
OBS:      53721.3     y      md      19787.9    158.303    16.7590    0.00800000
OBS:      53728.3     y      md      8986.70    80.8803    17.6160    0.00900000
OBS:      53730.3     y      md      7599.76    91.1971    17.7980    0.0120000
OBS:      53736.3     y      md      5296.63    58.2629    18.1900    0.0110000
OBS:      53738.3     y      md      4875.28    58.5034    18.2800    0.0120000
OBS:      53740.3     y      md      4617.43    55.4091    18.3390    0.0120000
OBS:      53741.3     y      md      4454.51    48.9996    18.3780    0.0110000
OBS:      53745.3     y      md      4126.67    57.7734    18.4610    0.0140000
OBS:      53748.3     y      md      3787.91    83.3340    18.5540    0.0220000
OBS:      53751.3     y      md      3594.18    107.825    18.6110    0.0300000
OBS:      53752.3     y      md      3332.73    116.645    18.6930    0.0350000
OBS:      53754.2     y      md      3476.97    69.5393    18.6470    0.0200000
OBS:      53761.3     y      md      3017.17    36.2060    18.8010    0.0120000
OBS:      53762.3     y      md      2975.78    38.6851    18.8160    0.0130000
OBS:      53763.3     y      md      2953.93    41.3550    18.8240    0.0140000
OBS:      53764.3     y      md      2868.14    37.2858    18.8560    0.0130000
OBS:      53765.3     y      md      2852.33    34.2280    18.8620    0.0120000
OBS:      53771.2     y      md      2589.41    31.0729    18.9670    0.0120000
OBS:      53772.3     y      md      2542.14    33.0479    18.9870    0.0130000
OBS:      53774.2     y      md      2484.28    37.2642    19.0120    0.0150000
OBS:      53775.1     y      md      2421.03    45.9995    19.0400    0.0190000
OBS:      53778.2     y      md      2414.35    82.0879    19.0430    0.0340000
OBS:      53783.2     y      md      2132.06    68.2260    19.1780    0.0320000
OBS:      53784.2     y      md      2165.71    43.3142    19.1610    0.0200000
OBS:      53790.2     y      md      1926.64    25.0463    19.2880    0.0130000
OBS:      53795.2     y      md      1801.36    27.0204    19.3610    0.0150000
OBS:      53798.2     y      md      1715.54    24.0175    19.4140    0.0140000
OBS:      53804.2     y      md      1590.74    41.3593    19.4960    0.0260000
OBS:      53805.2     y      md      1523.35    70.0742    19.5430    0.0460000
OBS:      53818.2     y      md      1210.04    26.6209    19.7930    0.0220000
OBS:      53819.2     y      md      1175.98    21.1677    19.8240    0.0180000
OBS:      53823.1     y      md      1137.63    21.6149    19.8600    0.0190000
OBS:      53831.1     y      md      989.920    31.6775    20.0110    0.0320000
OBS:      53838.1     y      md      1034.67    97.2586    19.9630    0.0940000
OBS:      53840.1     y      md      965.606    56.9708    20.0380    0.0590000
OBS:      53846.1     y      md      797.994    21.5458    20.2450    0.0270000
OBS:      53858.0     y      md      670.502    22.7971    20.4340    0.0340000
OBS:      53861.0     y      md      671.739    48.3652    20.4320    0.0720000
OBS:      53695.4     z      md      16550.1    148.951    16.9530    0.00900000
OBS:      53702.3     z      md      48439.6    290.637    15.7870    0.00600000
OBS:      53703.3     z      md      50164.9    300.990    15.7490    0.00600000
OBS:      53706.3     z      md      53309.0    319.854    15.6830    0.00600000
OBS:      53707.3     z      md      53309.0    319.854    15.6830    0.00600000
OBS:      53712.3     z      md      41495.4    207.477    15.9550    0.00500000
OBS:      53713.4     z      md      37844.3    189.221    16.0550    0.00500000
OBS:      53716.3     z      md      29950.2    179.701    16.3090    0.00600000
OBS:      53720.3     z      md      26521.6    238.695    16.4410    0.00900000
OBS:      53721.3     z      md      26717.7    213.742    16.4330    0.00800000
OBS:      53728.3     z      md      21797.2    174.377    16.6540    0.00800000
OBS:      53730.3     z      md      18984.5    170.861    16.8040    0.00900000
OBS:      53736.3     z      md      12393.7    111.543    17.2670    0.00900000
OBS:      53738.3     z      md      11199.5    100.796    17.3770    0.00900000
OBS:      53740.3     z      md      10318.1    92.8630    17.4660    0.00900000
OBS:      53741.3     z      md      9808.44    88.2760    17.5210    0.00900000
OBS:      53745.3     z      md      8363.73    83.6373    17.6940    0.0100000
OBS:      53748.3     z      md      7884.97    94.6197    17.7580    0.0120000
OBS:      53751.3     z      md      6905.57    96.6780    17.9020    0.0140000
OBS:      53752.3     z      md      6754.60    121.583    17.9260    0.0180000
OBS:      53754.2     z      md      6148.94    92.2340    18.0280    0.0150000
OBS:      53761.3     z      md      5002.65    50.0264    18.2520    0.0100000
OBS:      53762.3     z      md      4751.16    57.0139    18.3080    0.0120000
OBS:      53763.3     z      md      4673.05    56.0765    18.3260    0.0120000
OBS:      53764.3     z      md      4520.64    58.7684    18.3620    0.0130000
OBS:      53765.3     z      md      4337.11    47.7082    18.4070    0.0110000
OBS:      53771.2     z      md      3535.09    38.8860    18.6290    0.0110000
OBS:      53772.3     z      md      3451.44    41.4172    18.6550    0.0120000
OBS:      53774.2     z      md      3259.87    45.6382    18.7170    0.0140000
OBS:      53775.1     z      md      3238.92    55.0616    18.7240    0.0170000
OBS:      53778.2     z      md      2860.23    88.6670    18.8590    0.0310000
OBS:      53783.2     z      md      2544.49    58.5232    18.9860    0.0230000
OBS:      53784.2     z      md      2441.18    48.8236    19.0310    0.0200000
OBS:      53790.2     z      md      1948.05    31.1688    19.2760    0.0160000
OBS:      53795.2     z      md      1659.59    33.1917    19.4500    0.0200000
OBS:      53798.2     z      md      1527.57    29.0237    19.5400    0.0190000
OBS:      53804.2     z      md      1200.05    50.4022    19.8020    0.0420000
OBS:      53805.2     z      md      1197.84    55.1007    19.8040    0.0460000
OBS:      53818.2     z      md      852.707    24.7285    20.1730    0.0290000
OBS:      53819.2     z      md      821.107    25.4543    20.2140    0.0310000
OBS:      53823.1     z      md      762.781    26.6973    20.2940    0.0350000
OBS:      53831.1     z      md      613.762    33.7569    20.5300    0.0550000
OBS:      53838.1     z      md      422.279    86.5672    20.9360    0.205000
OBS:      53840.1     z      md      488.877    43.9990    20.7770    0.0900000
OBS:      53846.1     z      md      462.169    25.4193    20.8380    0.0550000
OBS:      53858.0     z      md      335.120    25.8042    21.1870    0.0770000
OBS:      53861.0     z      md      416.486    42.4815    20.9510    0.102000
OBS:      53695.4     A      md      14494.4    188.427    17.0970    0.0130000
OBS:      53702.3     A      md      34040.8    238.286    16.1700    0.00700000
OBS:      53703.3     A      md      32839.8    295.558    16.2090    0.00900000
OBS:      53706.3     A      md      30033.1    210.232    16.3060    0.00700000
OBS:      53707.3     A      md      29648.3    266.835    16.3200    0.00900000
OBS:      53712.3     A      md      20549.4    164.396    16.7180    0.00800000
OBS:      53713.4     A      md      18264.2    146.113    16.8460    0.00800000
OBS:      53716.3     A      md      15303.8    183.646    17.0380    0.0120000
OBS:      53720.3     A      md      15374.4    184.493    17.0330    0.0120000
OBS:      53721.3     A      md      16188.3    178.071    16.9770    0.0110000
OBS:      53728.3     A      md      19355.3    174.198    16.7830    0.00900000
OBS:      53730.3     A      md      18013.6    252.190    16.8610    0.0140000
OBS:      53736.3     A      md      11292.8    135.513    17.3680    0.0120000
OBS:      53738.3     A      md      9826.54    98.2654    17.5190    0.0100000
OBS:      53740.3     A      md      8717.66    87.1766    17.6490    0.0100000
OBS:      53741.3     A      md      8464.48    84.6448    17.6810    0.0100000
OBS:      53745.3     A      md      7125.25    99.7535    17.8680    0.0140000
OBS:      53748.3     A      md      6092.56    91.3885    18.0380    0.0150000
OBS:      53751.3     A      md      5597.58    106.354    18.1300    0.0190000
OBS:      53752.3     A      md      5128.61    169.244    18.2250    0.0330000
OBS:      53754.2     A      md      4884.27    92.8012    18.2780    0.0190000
OBS:      53761.3     A      md      3715.35    59.4456    18.5750    0.0160000
OBS:      53762.3     A      md      3561.23    64.1021    18.6210    0.0180000
OBS:      53763.3     A      md      3627.44    108.823    18.6010    0.0300000
OBS:      53764.3     A      md      3332.73    56.6564    18.6930    0.0170000
OBS:      53765.3     A      md      3287.00    55.8790    18.7080    0.0170000
OBS:      53771.2     A      md      2596.57    51.9314    18.9640    0.0200000
OBS:      53772.3     A      md      2523.48    50.4696    18.9950    0.0200000
OBS:      53774.2     A      md      2327.02    53.5215    19.0830    0.0230000
OBS:      53775.1     A      md      2203.94    63.9143    19.1420    0.0290000
OBS:      53778.2     A      md      2244.92    87.5517    19.1220    0.0390000
OBS:      53783.2     A      md      1813.01    74.3334    19.3540    0.0410000
OBS:      53784.2     A      md      1671.86    55.1714    19.4420    0.0330000
OBS:      53790.2     A      md      1363.95    40.9186    19.6630    0.0300000
OBS:      53795.2     A      md      1282.33    48.7286    19.7300    0.0380000
OBS:      53798.2     A      md      1085.43    35.8191    19.9110    0.0330000
OBS:      53804.2     A      md      894.540    55.4615    20.1210    0.0620000
OBS:      53805.2     A      md      1012.98    58.7527    19.9860    0.0580000
OBS:      53818.2     A      md      693.746    44.3997    20.3970    0.0640000
OBS:      53819.2     A      md      676.084    29.0716    20.4250    0.0430000
OBS:      53823.1     A      md      639.734    42.2225    20.4850    0.0660000
OBS:      53831.1     A      md      545.004    44.1453    20.6590    0.0810000
OBS:      53838.1     A      md      416.102    87.7976    20.9520    0.211000
OBS:      53840.1     A      md      459.198    61.5326    20.8450    0.134000
OBS:      53846.1     A      md      423.838    45.7746    20.9320    0.108000
OBS:      53858.0     A      md      348.337    42.8455    21.1450    0.123000
OBS:      53861.0     A      md      325.088    63.3921    21.2200    0.195000
END:
