SURVEY:  DES3YR_LOWZ_COMBINED(CFA3S)
SNID:    2001V       
IAUC:    2001V       
RA:       179.35379  deg
DECL:      25.20264  deg
MWEBV: 0.020 (SFD98)
REDSHIFT_HELIO: 0.0149397626781 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0159647166729 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0159647166729 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 4.42200 +- 3.854
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 51973.875
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVRI -> abcde       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  -89.182420745
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  151
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  51980.508  d  NULL  0.1276E+06   2553.     14.735  0.020
OBS:  51980.508  e  NULL  0.9012E+05   1802.     15.113  0.020
OBS:  51980.508  e  NULL  0.8995E+05   2069.     15.115  0.023
OBS:  51980.520  c  NULL  0.1322E+06   2644.     14.697  0.020
OBS:  51980.520  d  NULL  0.1291E+06   2581.     14.723  0.020
OBS:  51980.523  e  NULL  0.8929E+05   1786.     15.123  0.020
OBS:  51981.504  b  NULL  0.1018E+06   2341.     14.981  0.023
OBS:  51981.520  c  NULL  0.1247E+06   2121.     14.760  0.017
OBS:  51981.523  e  NULL  0.8606E+05   1807.     15.163  0.021
OBS:  51982.504  c  NULL  0.1186E+06   2490.     14.815  0.021
OBS:  51983.504  b  NULL  0.8987E+05   2247.     15.116  0.025
OBS:  51983.508  c  NULL  0.1165E+06   2214.     14.834  0.019
OBS:  51983.508  d  NULL  0.1103E+06   2536.     14.894  0.023
OBS:  51983.512  e  NULL  0.7813E+05   1641.     15.268  0.021
OBS:  51983.512  a  NULL  0.9238E+05   8961.     15.086  0.097
OBS:  51983.520  c  NULL  0.1145E+06   2290.     14.853  0.020
OBS:  51983.520  d  NULL  0.1112E+06   3558.     14.885  0.032
OBS:  51983.523  e  NULL  0.7856E+05   1571.     15.262  0.020
OBS:  51984.406  a  NULL  0.8855E+05   4605.     15.132  0.052
OBS:  51984.410  b  NULL  0.8831E+05   1943.     15.135  0.022
OBS:  51984.414  c  NULL  0.1119E+06   2350.     14.878  0.021
OBS:  51984.414  d  NULL  0.1063E+06   2125.     14.934  0.020
OBS:  51984.418  e  NULL  0.7468E+05   1568.     15.317  0.021
OBS:  51985.316  a  NULL  0.8535E+05   7937.     15.172  0.093
OBS:  51985.320  b  NULL  0.8279E+05   1739.     15.205  0.021
OBS:  51985.320  c  NULL  0.1073E+06   2789.     14.924  0.026
OBS:  51985.324  d  NULL  0.1025E+06   2050.     14.973  0.020
OBS:  51985.324  e  NULL  0.7138E+05   1570.     15.366  0.022
OBS:  51988.238  a  NULL  0.6026E+05   3133.     15.550  0.052
OBS:  51988.242  b  NULL  0.6310E+05   2587.     15.500  0.041
OBS:  51988.246  c  NULL  0.9307E+05   1582.     15.078  0.017
OBS:  51988.250  d  NULL  0.8880E+05   1687.     15.129  0.019
OBS:  51988.250  e  NULL  0.6656E+05   1331.     15.442  0.020
OBS:  51991.125  a  NULL  0.4096E+05   2048.     15.969  0.050
OBS:  51991.164  b  NULL  0.4742E+05   2893.     15.810  0.061
OBS:  51991.168  c  NULL  0.7791E+05   2259.     15.271  0.029
OBS:  51991.168  d  NULL  0.7856E+05   2357.     15.262  0.030
OBS:  51991.172  e  NULL  0.6619E+05   1589.     15.448  0.024
OBS:  51994.410  a  NULL  0.2575E+05   2369.     16.473  0.092
OBS:  51994.414  b  NULL  0.3197E+05   1279.     16.238  0.040
OBS:  51994.414  c  NULL  0.6761E+05   1487.     15.425  0.022
OBS:  51994.418  d  NULL  0.7258E+05   2540.     15.348  0.035
OBS:  51994.418  e  NULL  0.7198E+05   1799.     15.357  0.025
OBS:  51995.355  a  NULL  0.2182E+05   1964.     16.653  0.090
OBS:  51995.359  b  NULL  0.2876E+05   920.3     16.353  0.032
OBS:  51995.359  c  NULL  0.6492E+05   1169.     15.469  0.018
OBS:  51995.363  d  NULL  0.7705E+05   1926.     15.283  0.025
OBS:  51995.363  e  NULL  0.7238E+05   1448.     15.351  0.020
OBS:  51996.313  a  NULL  0.2046E+05   2536.     16.723  0.124
OBS:  51996.316  b  NULL  0.2660E+05   1436.     16.438  0.054
OBS:  51996.316  c  NULL  0.6333E+05   2913.     15.496  0.046
OBS:  51998.293  a  NULL  0.1632E+05   1616.     16.968  0.099
OBS:  51998.297  b  NULL  0.2392E+05   717.7     16.553  0.030
OBS:  51998.301  c  NULL  0.5797E+05   1797.     15.592  0.031
OBS:  52002.301  b  NULL  0.1514E+05   514.6     17.050  0.034
OBS:  52002.301  c  NULL  0.4459E+05   980.9     15.877  0.022
OBS:  52002.305  d  NULL  0.6792E+05   1494.     15.420  0.022
OBS:  52002.305  d  NULL  0.6748E+05   1485.     15.427  0.022
OBS:  52002.305  e  NULL  0.8143E+05  0.1213E+05 15.223  0.149
OBS:  52002.305  e  NULL  0.8076E+05  0.1203E+05 15.232  0.149
OBS:  52002.313  a  NULL  0.1065E+05   585.5     17.432  0.055
OBS:  52002.316  b  NULL  0.1542E+05   370.0     17.030  0.024
OBS:  52002.320  c  NULL  0.4639E+05   1021.     15.834  0.022
OBS:  52002.320  d  NULL  0.6613E+05   1323.     15.449  0.020
OBS:  52002.324  e  NULL  0.8046E+05   1931.     15.236  0.024
OBS:  52013.246  b  NULL   8945.       760.4     17.621  0.085
OBS:  52013.246  c  NULL  0.2521E+05   1740.     16.496  0.069
OBS:  52013.250  d  NULL  0.3848E+05   961.9     16.037  0.025
OBS:  52018.316  a  NULL   7291.       685.4     17.843  0.094
OBS:  52018.328  d  NULL  0.3142E+05   1100.     16.257  0.035
OBS:  52020.348  b  NULL   7856.       659.9     17.762  0.084
OBS:  52020.352  c  NULL  0.2036E+05   1649.     16.728  0.081
OBS:  52020.352  d  NULL  0.2954E+05   590.8     16.324  0.020
OBS:  52020.355  e  NULL  0.3631E+05   726.2     16.100  0.020
OBS:  52022.363  a  NULL   6026.       506.1     18.050  0.084
OBS:  52022.367  b  NULL   7537.       346.7     17.807  0.046
OBS:  52022.371  c  NULL  0.1934E+05   1663.     16.784  0.086
OBS:  52022.371  d  NULL  0.2764E+05   552.9     16.396  0.020
OBS:  52022.375  e  NULL  0.3311E+05   728.5     16.200  0.022
OBS:  52025.188  b  NULL   7305.       620.9     17.841  0.085
OBS:  52025.191  c  NULL  0.1890E+05   453.5     16.809  0.024
OBS:  52025.195  d  NULL  0.2521E+05   630.3     16.496  0.025
OBS:  52025.195  e  NULL  0.3031E+05   636.5     16.296  0.021
OBS:  52028.121  a  NULL   4708.       428.4     18.318  0.091
OBS:  52028.125  b  NULL   7291.       211.4     17.843  0.029
OBS:  52028.129  c  NULL  0.1755E+05   491.5     16.889  0.028
OBS:  52028.129  d  NULL  0.2349E+05   587.1     16.573  0.025
OBS:  52031.195  a  NULL   4677.       388.2     18.325  0.083
OBS:  52031.199  b  NULL   6730.       249.0     17.930  0.037
OBS:  52031.207  d  NULL  0.2140E+05   663.4     16.674  0.031
OBS:  52031.207  e  NULL  0.2437E+05   682.3     16.533  0.028
OBS:  52034.188  d  NULL  0.1984E+05   1131.     16.756  0.057
OBS:  52035.137  b  NULL   6223.       230.3     18.015  0.037
OBS:  52035.137  c  NULL  0.1452E+05   537.3     17.095  0.037
OBS:  52035.141  d  NULL  0.1914E+05   536.0     16.795  0.028
OBS:  52035.145  e  NULL  0.2103E+05   778.0     16.693  0.037
OBS:  52036.152  e  NULL  0.2012E+05   985.8     16.741  0.049
OBS:  52036.156  b  NULL   6724.       322.7     17.931  0.048
OBS:  52036.160  c  NULL  0.1466E+05   498.3     17.085  0.034
OBS:  52036.164  d  NULL  0.1866E+05   485.0     16.823  0.026
OBS:  52036.168  e  NULL  0.2078E+05   685.7     16.706  0.033
OBS:  52038.367  b  NULL   5894.       389.0     18.074  0.066
OBS:  52038.375  d  NULL  0.1767E+05   671.4     16.882  0.038
OBS:  52040.281  a  NULL   4305.       417.6     18.415  0.097
OBS:  52040.289  c  NULL  0.1364E+05   286.4     17.163  0.021
OBS:  52040.293  d  NULL  0.1622E+05   389.2     16.975  0.024
OBS:  52040.293  e  NULL  0.1723E+05   620.4     16.909  0.036
OBS:  52051.258  b  NULL   6109.       568.2     18.035  0.093
OBS:  52051.262  c  NULL  0.1078E+05   215.7     17.418  0.020
OBS:  52051.262  d  NULL  0.1276E+05   344.6     17.235  0.027
OBS:  52051.266  e  NULL  0.1237E+05   358.8     17.269  0.029
OBS:  52060.191  b  NULL   4782.       683.8     18.301  0.143
OBS:  52060.195  c  NULL   8855.       504.8     17.632  0.057
OBS:  52060.195  d  NULL  0.1042E+05   1730.     17.455  0.166
END: 
