,ID,host_g,host_g_err,host_r,host_r_err,host_i,host_i_err,host_z,host_z_err,local_g,local_g_err,local_r,local_r_err,local_i,local_i_err,local_z,local_z_err
363,1330533,3.87027670060334e-29,3.993198011963656e-31,1.438599446363974e-28,5.662334427736756e-31,2.237175123792219e-28,7.802468056322439e-31,2.9122134022900876e-28,1.1538656423087118e-30,1.630126606176695e-29,3.7805831247183302e-31,6.461648451916933e-29,1.919869560409512e-30,1.075193154817132e-28,2.8129654633378964e-30,1.4828563760474462e-28,6.50299321824387e-30
364,1319066,1.5670728995204786e-29,3.271212030788959e-31,3.1472543677128905e-29,4.1358753000831805e-31,3.541111637368148e-29,5.743552608095846e-31,4.577378515364599e-29,9.72681317297926e-31,8.928520175069579e-30,2.491728116458157e-31,1.68952099115422e-29,4.860960396513977e-31,2.0352056339994718e-29,7.879044920925005e-31,2.478590027985179e-29,1.4817694807467697e-30
365,1324509,5.432453735105855e-28,6.654546184171231e-31,1.033987272358362e-27,8.481013202332199e-31,1.5094055023683884e-27,1.147561912030567e-30,1.8118320587003663e-27,1.6109488628292213e-30,2.245618321596068e-28,4.28459791400788e-30,4.5325762318217995e-28,1.6928733939719168e-29,7.403072565904997e-28,5.647023097745827e-29,8.643145163056469e-28,7.971461397615713e-29
366,1322954,1.3691962228672193e-29,2.400350978516064e-31,4.720310957827438e-29,2.721489171221071e-31,7.833708175682178e-29,3.6635356277735525e-31,1.1328282808556423e-28,7.1379198890655475e-31,6.851762279908607e-31,5.339916353618087e-32,4.061313526139749e-30,2.255759898543776e-31,7.794998855056452e-30,2.493293403617023e-31,9.647332559267243e-30,9.552461542442537e-31
367,1323600,2.266458809527183e-28,9.396513694219071e-31,5.9344260066628315e-28,1.2548381925796452e-30,8.028130682826965e-28,1.5621036239089126e-30,1.0748052796610633e-27,2.358701187574731e-30,9.020496159310012e-30,3.2456200669602913e-31,1.995714382891765e-29,7.749921776792163e-31,2.5484775907868966e-29,1.2345531906749734e-30,3.1341142834067573e-29,1.2007213873559826e-30
368,1333291,2.2711393769975618e-29,2.3032442286271977e-31,7.360718411716664e-29,2.247485589768777e-31,1.1454272334544282e-28,4.264420158319689e-31,1.4040972323591287e-28,5.836271765886751e-31,8.732195569285367e-30,2.110870029324326e-31,3.1876496788452565e-29,1.4468746625996495e-30,4.4454092760327626e-29,1.7003201921532756e-30,5.852542046292095e-29,2.155855675485665e-30
369,1334645,2.665661571717825e-28,1.0946442083496498e-30,6.9434022434682e-28,1.3732803502230592e-30,9.936133446418942e-28,1.7093184561282354e-30,1.2306974403184174e-27,2.575546749257595e-30,1.1254857092752545e-29,3.5576707230003768e-31,2.819811392450397e-29,7.938276506948273e-31,4.102177966264005e-29,1.3507654304105265e-30,5.367297284436974e-29,3.4100839490417376e-30
370,1339450,1.3279554814036446e-28,8.214333490963007e-31,4.4971143688872135e-28,1.0070399027743625e-30,8.167587775280427e-28,1.3784771696003183e-30,1.0849397238810262e-27,2.170780390936205e-30,5.6618737690377006e-30,1.805773895084837e-31,1.5908996736211858e-29,6.151834646888082e-31,2.741961584615145e-29,1.4153945580674461e-30,3.738525254298309e-29,2.0587989507294986e-30
371,1338324,2.8154619447874e-29,5.47886357145016e-31,7.993459819771385e-29,5.487324998091896e-31,1.1571972534432611e-28,7.535907379176095e-31,1.5987539995800718e-28,1.1766018693150204e-30,1.1097989572270817e-29,3.716464036754847e-31,3.0283681587951886e-29,6.99141456483305e-31,4.3471301037284624e-29,2.5925214842028442e-30,6.267234675750641e-29,3.6722421107254895e-30
372,1335671,7.683318914949066e-29,6.011572865870723e-31,3.2234751896961273e-28,8.03285805982611e-31,6.0818364592653025e-28,1.1227440482348249e-30,8.182954408930972e-28,1.7685430433260733e-30,1.2906140094529549e-30,8.928579681806546e-32,3.732262099315615e-30,1.2983126643056915e-31,6.289021347616649e-30,2.230452607023662e-31,9.0574050195673e-30,4.696744428844425e-31
373,1334644,4.225311900468797e-28,1.4877877711061489e-30,1.6165964803473745e-27,1.937276553366067e-30,2.6027677863421428e-27,2.3991633640888823e-30,3.276244018374595e-27,3.6915026494980195e-30,5.762402583522328e-30,2.689051399915445e-31,2.1831782630413453e-29,6.986222950549643e-31,3.246104634546272e-29,8.177357572385756e-31,4.755070818948554e-29,3.6689029972138064e-30
374,1337267,3.8062233751653684e-29,5.17295182059613e-31,7.09946506148212e-29,5.242448582171178e-31,8.113833800791904e-29,7.319103275061466e-31,9.409081220326427e-29,1.1237371439041162e-30,1.2563901845549857e-29,3.429452238736077e-31,2.430802004111742e-29,6.140080756131738e-31,2.8203039034275344e-29,1.5702328365111678e-30,3.33586073808112e-29,1.5402869222438124e-30
375,1331513,3.6389164893348615e-29,4.482893160451784e-31,9.28892102181748e-29,6.088611953621544e-31,1.229946861122308e-28,7.378683656430837e-31,1.6060579841120603e-28,1.0834802550152186e-30,1.7798475723607265e-29,6.153666160246365e-31,4.701364424135881e-29,1.3290387202170722e-30,6.066286898439343e-29,2.5732900027020548e-30,8.268758723718476e-29,3.681419873099e-30
376,1342712,3.759669270105582e-29,5.685114105397208e-31,1.9199224930539958e-28,7.364759097047934e-31,3.7166288610306735e-28,9.254648926017184e-31,4.950318006195143e-28,1.3826400547644256e-30,1.1495823542440579e-29,3.377852085360248e-31,5.809417346792762e-29,1.348103489931499e-30,1.132246966163049e-28,2.5367350254837363e-30,1.6876862216259835e-28,1.2514838836745916e-29
377,1334742,1.6291842808599566e-29,4.727876331692044e-31,7.838584883606705e-29,6.020708273146928e-31,1.4999229789626594e-28,7.938665129588357e-31,2.1723262221733683e-28,1.1264001561600151e-30,2.096732297807397e-30,1.6130131716357103e-31,1.1099978251887896e-29,3.521631738849724e-31,1.9686916701123958e-29,9.859899164492407e-31,2.320233694129561e-29,9.245853774837392e-31
378,1342906,6.079802115369146e-29,4.569304644347822e-31,2.9438501459335173e-28,6.573957592545617e-31,5.455558115277074e-28,8.709477196207281e-31,7.180136702276694e-28,1.2268308176654131e-30,2.45035588377603e-29,5.4264928126464375e-31,1.1998296650289064e-28,2.759701502744745e-30,2.27317558824817e-28,7.018805486154523e-30,3.277094549749125e-28,1.6762233925450613e-29
379,1336453,2.108444925728725e-28,8.970219232547148e-31,2.9283497275447468e-28,1.1300849856430438e-30,3.3248207211644643e-28,1.4221255091457124e-30,3.567934118865865e-28,2.024963056901325e-30,7.387566987045381e-29,1.847420299790585e-30,1.1195716361867e-28,2.7549519767804245e-30,1.3400812486977623e-28,5.649916833887864e-30,1.486611559273848e-28,4.9120035894039074e-30
380,1331123,6.1110237033058275e-28,1.1279690282921896e-30,1.9383083937611987e-27,1.3750841866024431e-30,3.0160382911053617e-27,1.8621676490034603e-30,4.212683963966367e-27,2.814895768314116e-30,1.0038715873508513e-29,3.1833318197164077e-31,2.652577703389336e-29,7.436210047983984e-31,4.0436155349426056e-29,1.1320302649180266e-30,5.481065384642765e-29,3.0108363435732197e-30
381,1335756,4.0636110185154497e-29,5.419195515944827e-31,1.7283841238597869e-28,6.913931648164521e-31,2.772640337040649e-28,9.030394301583489e-31,3.7075811751311886e-28,1.2836239821252802e-30,1.1458440783863515e-29,3.7367820659627054e-31,4.891215192509163e-29,1.2830017741816504e-30,9.131942218425176e-29,3.2274808621232445e-30,1.210166616934384e-28,6.443250660211105e-30
382,1336687,3.751964312336565e-29,5.6437864966816115e-31,5.314838092839889e-29,7.165138985140735e-31,5.66354278552181e-29,9.013807205728642e-31,6.189870237196725e-29,1.36046156172417e-30,1.7088717702262998e-29,5.084489785459536e-31,2.4274604899243002e-29,5.88700099150348e-31,2.775379748163025e-29,6.536508338118635e-31,2.7115550504904056e-29,2.0288837395967875e-30
383,1339702,1.3021295010984182e-28,6.2852210928536825e-31,2.5259030061763166e-28,8.051010316346082e-31,3.445678736518189e-28,1.193404865084326e-30,4.316414495867215e-28,1.7047084451515296e-30,7.671845394492756e-29,1.4366806840972196e-30,1.481387135034756e-28,2.376925266411493e-30,2.032669262025146e-28,5.4095367661748e-30,2.4276712013651075e-28,1.4211550005492504e-29
384,1336150,6.858714436067479e-29,4.1126220643005225e-31,1.3247005605811576e-28,5.513148837207207e-31,1.62610915458705e-28,7.695247142564623e-31,2.193401229486455e-28,1.1012162098311144e-30,3.003394435631783e-29,5.572077503582876e-31,5.965657360865655e-29,1.4161417487155984e-30,7.463394391010003e-29,1.7708196853306716e-30,1.006063104938014e-28,5.254743684884115e-30
385,1344355,6.323323953383403e-29,4.826111030076831e-31,1.0698389231327035e-28,6.312623443252791e-31,1.3183389031937716e-28,7.424996772511689e-31,1.4283631213940532e-28,1.1328721590366005e-30,1.3591931622153871e-30,1.6790609354977495e-31,3.14821813459498e-30,1.8823246234946195e-31,2.9586913659902507e-30,2.4096711035175838e-31,3.607079044875553e-30,2.8794901764387823e-31
386,1334087,3.883613031374925e-28,8.671123170766683e-31,1.3176342687062919e-27,1.2499321352293925e-30,2.0249914637188287e-27,1.4588134552127741e-30,2.645607398794513e-27,2.0337885494956312e-30,1.0932368465615415e-29,2.774735560377583e-31,3.7160499311365754e-29,1.4525315457308044e-30,5.456446336814782e-29,2.7363607812109148e-30,7.114434370238993e-29,3.253644569082405e-30
387,1334620,3.848732769868668e-28,7.869802199978988e-31,7.797393379110528e-28,9.478719656131941e-31,1.099171330134472e-27,1.1971076849699831e-30,1.2798711731146755e-27,1.9168134359935004e-30,1.35201225049278e-28,3.225827669446636e-30,2.713709062611654e-28,5.6556884652690346e-30,3.923877354553121e-28,1.2759071953440546e-29,5.189933614869238e-28,2.923271695678337e-29
388,1333246,1.1958110024846458e-28,8.564281472611583e-31,3.8523767545451084e-28,1.1181464379127363e-30,5.775375206907627e-28,1.3895417747640569e-30,7.857053748554449e-28,1.8683592968658644e-30,2.413463603053729e-29,9.373346600297151e-31,7.540794018655048e-29,2.4638271315031378e-30,1.2782020313205599e-28,9.207514441449293e-30,1.7721715509769087e-28,9.478188442694765e-30
389,1335432,4.29682692373672e-29,3.1532594450399164e-31,1.2762330439426198e-28,3.5500227709900993e-31,1.7623767479046483e-28,4.660990549733644e-31,2.645574619341493e-28,9.123174161241758e-31,4.0620768147693594e-30,1.016745358583941e-31,1.1200286825606048e-29,3.645001886013969e-31,1.3880103599059194e-29,3.709155825573701e-31,1.942717948378616e-29,6.384430349088481e-31
390,1335885,1.186429881725443e-28,5.269462759978638e-31,3.853092469614621e-28,7.031272437967579e-31,6.303697309720587e-28,9.992009181161704e-31,8.844353320375097e-28,1.3187408419177248e-30,1.4143302239650178e-29,1.9980704461676622e-31,4.272945961778063e-29,8.053837625774431e-31,6.944905478004018e-29,1.6803209179072796e-30,9.970693308913851e-29,3.838432422369197e-30
391,1340539,1.1275507744896239e-29,3.1833825748450752e-31,2.617572282631028e-29,4.222839182623646e-31,3.3184196617227256e-29,5.588853186918397e-31,4.2635336250009417e-29,8.24474893821038e-31,5.0669828790005536e-30,1.6989787692416676e-31,1.2139346642999429e-29,3.139464499779301e-31,1.5865984742328142e-29,3.8718574372055327e-31,1.9066540685912465e-29,8.042371525686822e-31
392,1334423,7.005204601965704e-29,6.660289245518943e-31,1.2252519469752126e-28,8.717160052237714e-31,1.2300004062936143e-28,1.1067011421371206e-30,1.561948104776774e-28,1.5469486942558516e-30,1.7967481190331234e-29,5.430857983619842e-31,3.230735290912624e-29,6.0977647072437245e-31,3.9425631271622057e-29,1.1108059350132831e-30,4.571857099183298e-29,2.2905459321680952e-30
393,1340706,5.190942406818132e-29,2.756633594066851e-31,9.733405725661553e-29,2.756871593415343e-31,1.3179297244563615e-28,5.006666130968935e-31,1.623407536707205e-28,7.08712944898046e-31,3.096894753433222e-29,1.0723124758611236e-30,6.895502851896789e-29,3.577864023172177e-30,8.030572210823044e-29,3.2179723432078555e-30,1.0177423257591783e-28,6.372880552217909e-30
394,1334448,2.0716154435760653e-29,5.280193068762343e-31,1.1310375440484567e-28,5.348209481286764e-31,2.347457320260041e-28,7.804758925504124e-31,3.547669092832612e-28,1.185754801979286e-30,6.378823702962509e-30,2.1813081254703486e-31,3.744005987611432e-29,7.512893468341291e-31,8.426751526260274e-29,4.886397113057183e-30,1.225676507358048e-28,7.090712651983514e-30
395,1342647,5.118072994275048e-29,4.681657524439111e-31,1.2500440098225731e-28,6.75380538659115e-31,1.7168675769258072e-28,9.134186808078505e-31,2.064841435319086e-28,1.3775454062341482e-30,8.413469128789895e-30,1.571280611309791e-31,2.1576545046477506e-29,5.511788893538228e-31,3.0348359131108046e-29,7.469340451981756e-31,4.0221443779103364e-29,2.2300736746013624e-30
396,1338471,2.963242497141461e-29,5.770614543230371e-31,8.964851173422532e-29,7.3800537679541904e-31,1.3193843103784892e-28,9.935675231987803e-31,1.7839654298192059e-28,1.524806927613562e-30,2.787387024476508e-30,1.251389602845503e-31,1.0732975781265075e-29,6.049717587766381e-31,1.5004925383639414e-29,4.4526804767432284e-31,1.988178313137295e-29,7.293167806268198e-31
397,1338675,4.76319668516476e-29,3.7979115474637232e-31,8.496939319703321e-29,3.627719954105706e-31,1.0483656237764227e-28,6.342778767743789e-31,1.3324160377307762e-28,9.363580646498133e-31,1.957199729757785e-29,3.0377145758609022e-31,3.8118316468635925e-29,2.367375177276229e-30,4.1591918883847005e-29,1.5166518619317602e-30,5.201718645184403e-29,4.7122065365141555e-30
398,1338128,3.1465786417576826e-29,3.9209100875000222e-31,5.745721988543623e-29,4.988726323022286e-31,6.58869975336049e-29,6.694340809655702e-31,8.047722059113967e-29,1.0176646302868427e-30,1.9566779381438088e-29,4.433335837195146e-31,3.6671666225197925e-29,1.1185196140199528e-30,4.391994544089975e-29,1.817868628047586e-30,5.127590131441997e-29,2.572783935797136e-30
399,1335305,1.6363087420018475e-28,7.009584041008213e-31,2.722446140436816e-28,9.312044159254036e-31,2.741981060679285e-28,1.0876759569824748e-30,3.806946616916972e-28,1.6161194058164377e-30,2.51273858194958e-29,5.642182953038606e-31,4.23109719944206e-29,9.686965002870007e-31,4.2879028120172155e-29,2.1235407929275547e-30,5.871528361597213e-29,2.913930094846232e-30
400,1338170,3.537280349979237e-29,3.965696547209944e-31,1.34541284559048e-28,5.03640651776695e-31,1.9909030702893393e-28,6.962471984523879e-31,2.600807987743589e-28,1.0702595093625086e-30,7.331923983386516e-30,2.707537885143317e-31,2.9389299708833506e-29,7.494179325210894e-31,4.4785145712455604e-29,1.7446219856335248e-30,5.509296564213155e-29,2.3650634525791923e-30
401,1341857,4.13577337480349e-29,4.862213082068213e-31,1.9300570080360923e-28,6.312431227552641e-31,3.729488640022575e-28,8.3845801113949e-31,5.149514993456281e-28,1.2564580411499143e-30,6.1431975680642025e-30,1.4889133175709655e-31,3.1272265803004046e-29,7.1805712125311015e-31,6.089345128887472e-29,1.8875062895077842e-30,8.475095362273363e-29,1.944863213165596e-30
402,1341894,1.5747952146477064e-28,8.713686777878926e-31,2.924056976485142e-28,9.195470619374804e-31,3.527429718991974e-28,1.3894864945621417e-30,4.473760907263268e-28,1.8799656783255588e-30,3.763706573872623e-29,9.713876564432861e-31,7.372113335989136e-29,2.8494022759947748e-30,9.618819125866432e-29,7.544183300157018e-30,1.1938558118232371e-28,8.451311019759659e-30
403,1332721,2.1965434587249272e-29,3.9791620811094364e-31,6.395342688374334e-29,5.773042156185213e-31,9.351578600693251e-29,7.808628172725652e-31,1.2009705534351932e-28,1.0788758935194193e-30,7.356452288442553e-30,1.8001420241883607e-31,2.048118051953181e-29,2.593427244585293e-31,2.883784161473449e-29,4.893988411810466e-31,3.894478482113018e-29,1.0570073899337431e-30
404,1339703,4.8583891850645917e-29,4.09728111152292e-31,2.35605105175862e-28,5.4587339148798255e-31,3.835182788182986e-28,7.988061618319181e-31,5.138773820690004e-28,1.1292820848099362e-30,2.214342601092628e-29,4.298739588156321e-31,1.0645437032672236e-28,1.7079978151067972e-30,1.680347580415717e-28,4.4715121864914866e-30,2.2569917060893253e-28,1.3212718922276268e-29
405,1332819,1.3579069022813263e-28,3.279837721811282e-31,4.364574871787129e-28,3.8347705213547756e-31,7.066118784438762e-28,5.246006207781131e-31,9.32123156786042e-28,9.574224794970664e-31,3.688946081087077e-29,5.2615589845460294e-31,1.185757810647083e-28,6.380517300792211e-30,1.8241693616102085e-28,4.5529450900455234e-30,2.452900685691369e-28,8.719077493594168e-30
406,1338762,1.2365281255875867e-28,4.378614436377882e-31,2.3652761572534268e-28,5.818753713012099e-31,2.924949210135781e-28,7.683826511845656e-31,3.4986909934992287e-28,1.1230288024366956e-30,9.57918181393268e-31,8.872931336876838e-32,1.7339155985930995e-30,8.540208076239198e-32,2.1757452969528625e-30,1.2230925605472952e-31,2.4244132730880654e-30,1.6778264674767626e-31
407,1336480,2.1305750159615566e-28,6.712605315521549e-31,3.9287962713845837e-28,8.439910851570164e-31,5.329526613369615e-28,1.0433655385908091e-30,6.127678799931584e-28,1.4215790492234746e-30,4.45434381697954e-29,1.1192602532031577e-30,7.839115062659222e-29,1.910239074347852e-30,1.0773548210091735e-28,4.050004544655213e-30,1.177110240088197e-28,4.394812353341692e-30
408,1339756,4.465408639437457e-28,1.0408411311926474e-30,1.5376191441507132e-27,1.2384094337760294e-30,2.3953418223843485e-27,1.812596364732304e-30,3.277367655502973e-27,2.7198050779780516e-30,1.299905186346424e-28,2.8614039806367682e-30,4.817092505560103e-28,9.267017199293817e-30,7.736079988364363e-28,1.974628746929509e-29,1.0224448697105005e-27,5.258222362712299e-29
409,1340954,6.064514878906594e-28,1.0129540613675656e-30,2.1811754678713022e-27,1.3739023708979354e-30,3.57726180644557e-27,1.8654578984556586e-30,4.77992383104149e-27,3.0100631827005506e-30,1.1542682943295993e-29,3.008837172762333e-31,4.01882408996729e-29,1.867098496106024e-30,6.317317284302198e-29,2.9583626954387523e-30,8.789139049994803e-29,5.4177071483949824e-30
410,1341000,3.6900265026398956e-29,3.4169225310248333e-31,7.92355352509986e-29,4.339829583290848e-31,1.026016715097929e-28,5.892554202982413e-31,1.2353196116366746e-28,9.776798743680231e-31,1.3725291922853196e-29,2.496239888130744e-31,2.9701953404229603e-29,7.393280879766438e-31,4.0660939873068967e-29,1.7213116055490063e-30,4.8525344715552533e-29,3.3095721625246004e-30
411,1337272,4.841747399568303e-30,4.115952464079024e-31,9.085430501962677e-30,3.9012066182774524e-31,1.0644322986133889e-29,5.340612795375942e-31,1.4046429565646762e-29,8.42351340337881e-31,2.0594882685975112e-30,1.6073495172091252e-31,3.702671688584188e-30,1.5551658341599892e-31,4.6205261523936266e-30,4.785908163825784e-31,4.5320790304104034e-30,2.4604864794317423e-31
412,1331344,2.7009199154281056e-29,4.587326183187793e-31,6.101114505189342e-29,4.593277165042401e-31,8.232885127013965e-29,6.485681174559197e-31,1.0543023229113134e-28,1.0151634289144943e-30,1.068913584508038e-29,2.584273690390334e-31,2.4902605623490958e-29,4.745433315739635e-31,3.404347849420205e-29,2.0776011165285643e-30,4.1953223077784486e-29,1.3047178138241609e-30
413,1337971,2.4446217405655937e-29,3.6932015956538312e-31,1.0848894600259514e-28,5.393138772717702e-31,1.814342863883375e-28,7.293107044991004e-31,2.5824769034132533e-28,1.0966045991935522e-30,1.0040892507476913e-29,1.8443653455804083e-31,4.569055651266913e-29,1.1563282942121592e-30,8.044461155672086e-29,1.960676096269864e-30,1.136781729885761e-28,6.2908969583739815e-30
414,1338430,5.559832584882486e-29,7.421066898906799e-31,2.1826323147213533e-28,9.272374077216892e-31,3.974615910074576e-28,1.1655695757073142e-30,5.747996193083717e-28,1.6532257025282742e-30,1.0950639992614787e-30,1.0058379917879327e-31,4.1700990855472845e-30,1.9828881539183354e-31,7.722064226390137e-30,4.3471101646085415e-31,1.12609145622419e-29,4.307606278693292e-31
415,1331130,4.3709019421433466e-29,5.377056161758753e-31,1.71212105412562e-28,6.2823158238214055e-31,2.711069816171962e-28,9.394069820918532e-31,3.6910658729086926e-28,1.4275108062035695e-30,1.5392623136938018e-29,3.721623984691408e-31,6.428303009705235e-29,1.2437154116261095e-30,1.0473272526058996e-28,2.678351718674031e-30,1.4046711638569823e-28,7.227018648591851e-30
416,1332689,2.218693150658145e-29,3.7700074056693783e-31,5.712119137798987e-29,5.359594828450397e-31,7.921586187668398e-29,6.672879408415239e-31,1.0111484757461295e-28,1.0342522367251652e-30,5.943605239507421e-30,1.8977626127843879e-31,1.6707534798906932e-29,5.138447531887273e-31,2.3823444095402659e-29,6.097587961994631e-31,3.03662167008401e-29,1.1294878149726829e-30
417,1338959,6.525466980479798e-29,5.9744597085731685e-31,1.5553494710561363e-28,7.313465120425765e-31,2.0845966724386187e-28,1.0294295054173724e-30,2.610570230489882e-28,1.4837108864090082e-30,1.9989768369926168e-29,4.0405504003270205e-31,5.069937329684356e-29,1.1482426635105617e-30,6.802894692598465e-29,2.0615782496471824e-30,9.003384698617217e-29,5.038149805019424e-30
418,1337321,3.1565215993780836e-29,6.381795512088234e-31,1.326496220908518e-28,7.182654555571119e-31,2.921744574986851e-28,1.0127043040033391e-30,4.303629416692312e-28,1.4542026599249549e-30,4.5961169858214546e-30,2.576546165837886e-31,2.058117096753376e-29,8.192273164147959e-31,5.143508005047964e-29,3.614813671348736e-30,1.7615299676504616e-28,4.8595192873096216e-30
419,1337687,7.908407222277649e-30,2.5812232022772514e-31,1.3557090978813604e-29,3.494332709898254e-31,1.4143729972310038e-29,5.032992468238049e-31,1.7388610033055985e-29,7.0132948383363196e-31,4.4091411489524645e-30,1.3671188084822426e-31,8.050834187438665e-30,1.685359429059747e-31,9.72042785756492e-30,2.8000122347381443e-31,1.1390524632795435e-29,5.3413709633046425e-31
420,1340700,1.962278589273672e-28,4.547994927330006e-31,4.503046311167412e-28,4.3083337163472835e-31,6.156287375259799e-28,8.31263450655053e-31,8.24745174416072e-28,1.1466374267032665e-30,4.814219627207458e-29,1.3000089017347264e-30,1.4400664325454322e-28,6.1811839255778016e-30,1.8878826673326906e-28,5.2796759490225664e-30,2.536287598155809e-28,1.1899900856440457e-29
421,1341426,2.556815624701636e-29,4.4931962116687854e-31,6.277487050853527e-29,5.962652731542954e-31,8.043538724958251e-29,8.407413446650057e-31,9.016212566529765e-29,1.2079044651162896e-30,1.852146450548369e-30,9.383472442966796e-32,5.273595147151802e-30,1.486996174780963e-31,6.67376364966247e-30,2.1285182854300687e-31,7.198707580091977e-30,3.3190502562226555e-31
422,1339425,2.629428518555599e-29,4.196941108053994e-31,1.0282385415487586e-28,5.46571408942401e-31,1.982221593245672e-28,7.671941463969281e-31,2.8322256225508247e-28,1.3110219213599409e-30,7.820319703268359e-30,1.82594825412708e-31,3.025637838848673e-29,9.906471384556945e-31,5.774784714211461e-29,2.5764874011464643e-30,8.869827210095997e-29,5.780756522812031e-30
423,1342255,1.4432460767352103e-28,7.212959297952984e-31,2.865081783119881e-28,9.624077585779818e-31,3.961396643378477e-28,1.1372903221692911e-30,4.769632750182128e-28,1.5898584191293397e-30,4.420848528029989e-30,2.671117777914849e-31,9.031815871658773e-30,3.6155682659596605e-31,1.0779929344228598e-29,5.273780440317301e-31,1.3587482731427469e-29,7.892359993381876e-31
424,1332392,5.675418016176556e-29,6.442591258548584e-31,1.5028183006345002e-28,7.901793672247671e-31,2.0632632346962267e-28,9.924315955507296e-31,2.548853252636842e-28,1.501915569576706e-30,9.58886080761069e-30,2.7086654854560536e-31,2.546351084491907e-29,5.08841634436456e-31,3.7291249437418577e-29,8.826630687658758e-31,4.675347508086856e-29,2.8573773801017782e-30
425,1343401,1.0438360740668042e-28,1.1330490968994216e-30,4.2792313950319635e-28,1.0961903019088984e-30,7.086426042128783e-28,1.6024173859502984e-30,9.441058614795145e-28,2.3606483502679337e-30,9.276215353033336e-30,3.3621919362437835e-31,3.876605370812483e-29,1.65656670355559e-30,6.914908832044455e-29,4.59553243431906e-30,8.939049444236863e-29,6.1078450420739356e-30
426,1337228,1.2566067838647225e-29,4.2753508936873955e-31,3.2799481660688986e-29,5.567667203821267e-31,4.734586145555673e-29,8.343873694864081e-31,6.345465572264727e-29,1.2605476157486473e-30,3.0626895583023998e-30,3.229538720153009e-31,7.826339257411746e-30,2.1051756674096997e-31,1.0698726801430181e-29,3.408558340690402e-31,1.2272952289949715e-29,5.501835138333536e-31
427,1332614,1.557215102339448e-29,2.829839565084409e-31,5.313901603115582e-29,3.274069976745601e-31,8.388305166605275e-29,4.3751537063541084e-31,1.2173852989051174e-28,8.367628039658559e-31,3.0238364285784652e-30,5.851286469845648e-32,1.1158361368979056e-29,4.046146197334428e-31,1.7035640836197428e-29,3.812894863628152e-31,2.5041736651550093e-29,6.7022783349717315e-31
428,1339875,1.1101217982470096e-28,9.3129568574525e-31,2.496488996649428e-28,9.903962626928904e-31,3.6087614022828605e-28,1.5050323062172836e-30,5.4026915350884e-28,2.039127248855196e-30,5.9148929864414675e-30,1.993742043245568e-31,1.4587451577678485e-29,5.796598288585746e-31,1.8715202096069448e-29,1.4767487369501188e-30,2.3884378690651626e-29,1.7012833398993962e-30
429,1336359,1.115086436343346e-29,4.568256040751163e-31,2.8037582892718105e-29,4.70724194517912e-31,3.5613647117021525e-29,6.6121997474890275e-31,4.398358557709581e-29,9.868203879009152e-31,5.189769939853454e-30,1.7932224228848582e-31,1.2191194923120472e-29,4.70889483987097e-31,1.6287550112719038e-29,9.86581525244515e-31,1.9167346307253002e-29,1.3737108879355049e-30
430,1341459,1.1306358336597691e-28,7.152848072898609e-31,3.6831462146951085e-28,8.688903357745365e-31,6.1701382463628515e-28,1.117951829932889e-30,8.236947092719281e-28,1.81018326517825e-30,1.7002114073781658e-29,4.2262423805790405e-31,6.43779121026154e-29,1.3468619043134344e-30,1.142539060308454e-28,3.718095732503613e-30,1.7570613410099836e-28,9.899833326492508e-30
431,1341502,2.563922411496916e-29,4.162039309541965e-31,6.786791771613836e-29,5.1355267624444425e-31,1.014890814293164e-28,6.370802655967614e-31,1.3430301238879622e-28,1.0003708575070096e-30,8.145249915105976e-30,2.0968192079706358e-31,2.1581516193185985e-29,5.940077412071113e-31,3.233895547288009e-29,8.789479435114881e-31,4.457275209139676e-29,3.1518146312572e-30
432,1370135,5.775163111228442e-30,3.5876406894395784e-31,1.3074616157215426e-29,4.174227846081356e-31,2.039931243930384e-29,5.914323383175717e-31,3.157176936861288e-29,8.430606770722481e-31,2.299635662942336e-30,1.1685961760966756e-31,5.895330327132908e-30,1.3892556761007082e-31,9.001260687891921e-30,1.8596913577700727e-31,1.3280179443566258e-29,4.0124934459855335e-31
433,1389177,8.235958845371144e-29,5.875936447025533e-31,3.093713221594945e-28,7.746568429793255e-31,5.087851914611751e-28,1.0417870276523e-30,6.932827715189489e-28,1.2994915702057817e-30,1.7514516503776738e-29,5.251515734486758e-31,5.954334373730682e-29,1.6309093904514893e-30,9.376354257356679e-29,3.07735715427482e-30,1.4268080707853966e-28,5.162910677987622e-30
434,1366195,4.895388724033942e-29,3.821271070727243e-31,1.4331905821824202e-28,3.693410162587342e-31,2.2290651767398677e-28,5.7546080103192165e-31,2.74222717183731e-28,8.985827795737568e-31,7.195793558624061e-30,1.6742668560125867e-31,1.611708575856107e-29,3.964572877206525e-31,2.5707850920352256e-29,4.899272081639037e-31,3.491517181827748e-29,2.5279646465719308e-30
435,1366237,1.221161478675637e-28,3.9171404107282455e-31,1.8254565578658147e-28,3.793518712937449e-31,2.183458711756785e-28,5.990158811992048e-31,2.4346078398201598e-28,8.826962403560183e-31,3.3842556534695165e-29,6.112392758935732e-31,5.466310098083064e-29,1.2432589214549745e-30,6.323723895793485e-29,1.7338298783737327e-30,6.653938007412267e-29,4.339441442056991e-30
